raw_database_id,price,status,possessions,createdAt,type,isLegacy,cardName,series,rarity,cardNumber,pokedexNumber,imageUrl
,0,보유중,,,,true,치갈기,sv7a -「낙원드래고나」,AR,SV7a-068,,https://mtg-kr.com/cardimage/poketcgSV7a-068.png
,0,미보유,,,,true,,sv11W -「화이트플레어」,SR,SV11W-164,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_164.png
,0,미보유,,,,true,,sv3a -「레이징서프」,SR,SV3a-079,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png
,0,미보유,,,서포트,true,채두,s8b -「VMAX 클라이맥스」,SR,S8b-275,,https://mtg-kr.com/cardimage/poketcgS8b-275.png
,0,미보유,,,,true,,m2a -「메가드림」,MA,M2a-231,,https://mtg-kr.com/cardimage/poketcgM2a-231.png
,0,미보유,,,,true,,sv8 -「초전브레이커」,SR,SV8-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_125.png
,0,미보유,,,,true,,s11a -「백열의 아르카나」,HR,S11a-088,,https://mtg-kr.com/cardimage/poketcgS11a-088.png
,0,보유중,,,포켓몬,true,쫀도기,sv1S -「스칼렛 ex」,AR,SV1S-085,,https://mtg-kr.com/cardimage/poketcgSV1S-085.png
,0,보유중,,,,true,,sv4M -「미래의 일섬」,AR,SV4M-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-145,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-110,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_110.png
,0,보유중,,,포켓몬,true,철시드,sv11W -「화이트플레어」,AR,SV11W-144,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_144.png
,0,미보유,,,포켓몬,true,백마 버드렉스 V,s8b -「VMAX 클라이맥스」,CSR,S8b-220,,https://mtg-kr.com/cardimage/poketcgS8b-220.png
,0,보유중,,,포켓몬,,기라티나 Vstar,s12a -「VSTAR 유니버스」,UR,S12a-261,,https://mtg-kr.com/cardimage/poketcgS12a-261.png
,0,미보유,,,,true,부르르릉 ex,sv3 - 「흑염의 지배자」,SAR,SV3-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png
,0,미보유,,,,true,,sv11B -「블랙볼트」,SR,SV11B-159,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png
,0,미보유,,,,true,,m1S -「메가 심포니아」,SR,M1S-079,,https://mtg-kr.com/cardimage/poketcgM1S-079.png
,0,미보유,,,,true,,sv7 -「스텔라미라클」,SR,SV7-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_124.png
,0,미보유,,,,true,민진의 헤아림,m1S -「메가 심포니아」,SAR,M1S-090,,https://mtg-kr.com/cardimage/poketcgM1S-090.png
,0,보유중,,,포켓몬,true,자시안 V,s12a -「VSTAR 유니버스」,SAR,S12a-225,,https://mtg-kr.com/cardimage/poketcgS12a-225.png
,0,미보유,,,포켓몬,true,모래털가죽 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-215,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_215.png
,0,보유중,,,포켓몬,,라이코 V,s12a -「VSTAR 유니버스」,SAR,S12a-218,,https://mtg-kr.com/cardimage/poketcgS12a-218.png
,0,보유중,,,,true,,sv9a -「열풍의 아레나」,AR,SV9a-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_073.png
,0,보유중,,,,true,,m1L -「메가 브레이브」,AR,M1L-071,,https://mtg-kr.com/cardimage/poketcgM1L-071.png
,0,보유중,,,,true,,sv10 -「로켓단의 영광」,AR,SV10-103,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_103.png
,0,보유중,,,,true,,sv5M -「사이버저지」,AR,SV5M-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_078.png
,0,미보유,,,포켓몬,,과미드라 ex,sv7 -「스텔라미라클」,SAR,SV7-127,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_127.png
,0,미보유,,,,true,,sv9 -「배틀파트너즈」,SR,SV9-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_113.png
,0,미보유,,,,true,네오라이트 V,s9 -「스타버스」,SR,S9-105,,https://mtg-kr.com/cardimage/poketcgS9-105.png
,0,미보유,,,포켓몬,,러브로스 V,s10a -「다크판타스마」,CSR,S10a-088,,https://mtg-kr.com/cardimage/poketcgS10a-088.png
,0,미보유,,,,true,,m1L -「메가 브레이브」,SR,M1L-083,,https://mtg-kr.com/cardimage/poketcgM1L-083.png
,0,보유중,,,포켓몬,true,뮤츠,sv2a -「포켓몬 카드 151」,AR,SV2a-183,150,https://mtg-kr.com/cardimage/poketcgSV2a-183.png
,0,미보유,,,포켓몬,,엘레이드 V,s10a -「다크판타스마」,CSR,S10a-089,,https://mtg-kr.com/cardimage/poketcgS10a-089.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-089,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_089.png
,0,미보유,,,,true,,s11 -「로스트어비스」,HR,S11-120,,https://mtg-kr.com/cardimage/poketcgS11-120.png
,0,보유중,,,포켓몬,,피카츄,sv2a -「포켓몬 카드 151」,AR,SV2a-173,25,https://mtg-kr.com/cardimage/poketcgSV2a-173.png
,0,미보유,,,,true,,sv6a -「나이트원더러」,SR,SV6a-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_085.png
,0,미보유,,,,true,,sv4M -「미래의 일섬」,SR,SV4M-079,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_079.png
,0,보유중,,,,true,,m1S -「메가 심포니아」,AR,M1S-073,,https://mtg-kr.com/cardimage/poketcgM1S-073.png
,0,미보유,,,,true,,sv1V -「바이올렛 ex」,SR,SV1V-095,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_095.png
,0,미보유,,,,true,,s9a -「배틀리전」,HR,S9a-085,,https://mtg-kr.com/cardimage/poketcgS9a-085.png
,0,보유중,,,,true,,m2 -「인페르노X」,AR,M2-084,,https://mtg-kr.com/cardimage/poketcgM2-084.png
,0,보유중,,,,true,,sv10 -「로켓단의 영광」,AR,SV10-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_104.png
,0,미보유,,,,true,,sv2P -「스노해저드」,SR,SV2P-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_085.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-199,,https://mtg-kr.com/cardimage/poketcgS8b-199.png
,0,미보유,,,,true,,sv8 -「초전브레이커」,UR,SV8-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_137.png
,0,미보유,,,,true,,sv3a -「레이징서프」,UR,SV3a-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_092.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SSR,SM8b-228,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_228.png
,0,보유중,,,,true,,sv4K -「고대의 포효」,AR,SV4K-071,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_071.png
,0,미보유,,,,true,트래피더 ex,sv1V -「바이올렛 ex」,SAR,SV1V-101,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_101.png
,0,보유중,,,,true,,sv3 - 「흑염의 지배자」,AR,SV3-120,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_120.png
,0,보유중,,,포켓몬,true,베라카스,sv2P -「스노해저드」,AR,SV2P-079,,https://mtg-kr.com/cardimage/poketcgSV2P-079.png
,0,미보유,,,,true,유빈의 확신,sv5K -「와일드포스」,SAR,SV5K-097,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_097.png
,0,미보유,,,,true,,sv3a -「레이징서프」,SR,SV3a-083,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_083.png
,0,보유중,,,,true,불비달마,sv11B -「블랙볼트」,AR,SV11B-099,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_099.png
,0,보유중,,,,true,,sv5a -「크림슨헤이즈」,AR,SV5a-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_072.png
,0,미보유,,,,true,칠리,sv3a -「레이징서프」,SAR,SV3a-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_088.png
,0,미보유,,,포켓몬,,,sm6a -「드래곤스톰」,SR,SM6a-057,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_057.png
,0,미보유,,,포켓몬,,,sm6b -「챔피언로드」,SR,SM6b-055,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_055.png
,0,보유중,,,,true,님피아 Vmax,s8b -「VMAX 클라이맥스」,CSR,S8b-232,,https://mtg-kr.com/cardimage/poketcgS8b-232.png
,0,미보유,,,,true,,sv5a -「크림슨헤이즈」,SR,SV5a-080,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_080.png
,0,미보유,,,,true,오박사의 세팅,sm11a -「리믹스바우트」,SR,SM11a-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_073.png
,0,미보유,,,포켓몬,,따라큐,sm11b -「드림리그」,CHR,SM11b-058,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_058.png
,0,미보유,,,,true,몰드류,sm11b -「드림리그」,CHR,SM11b-059,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_059.png
,0,보유중,,,,true,,m2 -「인페르노X」,AR,M2-090,,https://mtg-kr.com/cardimage/poketcgM2-090.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-203,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_203.png
,0,보유중,,,,true,,sv5K -「와일드포스」,AR,SV5K-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_073.png
,0,미보유,,,서포트,true,,s8b -「VMAX 클라이맥스」,SR,S8b-258,,https://mtg-kr.com/cardimage/poketcgS8b-258.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-208,,https://mtg-kr.com/cardimage/poketcgS8b-208.png
,0,미보유,,,,true,,sv7 -「스텔라미라클」,SR,SV7-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_125.png
,0,보유중,,,,true,,sv2D -「클레이버스트」,AR,SV2D-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_073.png
,0,보유중,,,,true,,sv4a -「샤이니트레저 ex」,AR,SV4a-340,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_340.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SSR,SM8b-207,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_207.png
,0,미보유,,,,true,,sv9 -「배틀파트너즈」,SR,SV9-122,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_122.png
,0,미보유,,,,true,,sv6a -「나이트원더러」,UR,SV6a-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_093.png
,0,보유중,,,,true,파쪼옥,sv7 -「스텔라미라클」,AR,SV7-108,,https://mtg-kr.com/cardimage/poketcgSV7-108.png
,0,보유중,,,,true,단지래플,sv7a -「낙원드래고나」,AR,SV7a-075,,https://mtg-kr.com/cardimage/poketcgSV7a-075.png
,0,미보유,,,서포트,true,지니어,sv1S -「스칼렛 ex」,SR,SV1S-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_100.png
,0,미보유,,,,true,,sv8a -「테라스탈 페스타 ex」,SR,SV8a-190,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_190.png
,0,보유중,,,,true,,sv10 -「로켓단의 영광」,AR,SV10-106,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_106.png
,0,미보유,,,,true,,sv2D -「클레이버스트」,SR,SV2D-087,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_087.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SR,SM8b-160,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_160.png
,0,미보유,,,,true,다크펫 GX,sm8b -「울트라샤이니」,SSR,SM8b-221,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_221.png
,0,미보유,,,포켓몬,true,리자몽 EX,XY BREAK 확장팩 BASE PACK 20th Anniversary,SR,103/100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_103.jpg
,0,보유중,,,,true,,sv3a -「레이징서프」,AR,SV3a-073,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_073.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_124.png
,0,보유중,,,,true,빙큐보,sv2P -「스노해저드」,AR,SV2P-074,,https://mtg-kr.com/cardimage/poketcgSV2P-074.png
,0,보유중,,,,true,,sv5K -「와일드포스」,AR,SV5K-075,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_075.png
,0,미보유,,,,true,,s11 -「로스트어비스」,HR,S11-122,,https://mtg-kr.com/cardimage/poketcgS11-122.png
,0,보유중,,,서포트,true,규토리장인,sm6b -「챔피언로드」,SR,SM6b-061,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_061.png
,0,미보유,,,,true,요가램 V,s7R -「창공스트림」,SR,S7r-072,,https://mtg-kr.com/cardimage/poketcgS7r-072.png
,0,미보유,,,서포트,true,,sv1V -「바이올렛 ex」,SR,SV1V-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_100.png
,0,보유중,,,,true,,m2a -「메가드림」,AR,M2a-204,,https://mtg-kr.com/cardimage/poketcgM2a-204.png
,0,미보유,,,,true,,m2a -「메가드림」,MA,M2a-224,,https://mtg-kr.com/cardimage/poketcgM2a-224.png
,0,보유중,,,,true,,sv4K -「고대의 포효」,AR,SV4K-072,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_072.png
,0,미보유,,,포켓몬,,개굴닌자 GX,sm8b -「울트라샤이니」,SSR,SM8b-216,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_216.png
,0,보유중,,,포켓몬,,에브이 V,s6a -「이브이 히어로즈」,SR,S6a-080,,https://mtg-kr.com/cardimage/poketcgS6a-080.png
,0,미보유,,,포켓몬,true,로켓단의 파이어 ex,sv10 -「로켓단의 영광」,SAR,SV10-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_124.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_133.png
,0,미보유,,,포켓몬,,리자몽 ex,sv2a -「포켓몬 카드 151」,SAR,SV2a-201,6,https://mtg-kr.com/cardimage/poketcgSV2a-201.png
,0,미보유,,,서포트,true,보스의 지령,s12a -「VSTAR 유니버스」,SR,S12a-246,,https://mtg-kr.com/cardimage/poketcgS12a-246.png
,0,미보유,,,,true,,sv2P -「스노해저드」,UR,SV2P-097,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_097.png
,0,미보유,,,,true,,s10a -「다크판타스마」,,S10a-094,,https://mtg-kr.com/cardimage/poketcgS10a-094.png
,0,보유중,,,,true,,sv7 -「스텔라미라클」,AR,SV7-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_104.png
,0,보유중,,,포켓몬,true,메더,sv8 -「초전브레이커」,AR,SV8-113,,https://mtg-kr.com/cardimage/poketcgSV8-113.png
,0,보유중,,,포켓몬,true,메가이어롭 ex,m2 -「인페르노X」,SAR,M2-114,,https://mtg-kr.com/cardimage/poketcgM2-114.png
,0,보유중,,,포켓몬,,님피아 V,s6a -「이브이 히어로즈」,SR,S6a-083,,https://mtg-kr.com/cardimage/poketcgS6a-083.png
,0,미보유,,,,true,해당의 백업,s9 -「스타버스」,SR,S9-116,,https://mtg-kr.com/cardimage/poketcgS9-116.png
,0,보유중,,,포켓몬,true,미라이돈 ex,sv1V -「바이올렛 ex」,SAR,SV1V-102,,https://mtg-kr.com/cardimage/poketcgSV1V-102.png
,0,보유중,,,포켓몬,true,루주라,s11a -「백열의 아르카나」,CHR,S11a-071,,https://mtg-kr.com/cardimage/poketcgS11a-071.png
,0,미보유,,,,true,시트론의 재치,sv8 -「초전브레이커」,SR,SV8-129,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_129.png
,0,미보유,,,,true,,s9 -「스타버스」,SR,S9-106,,https://mtg-kr.com/cardimage/poketcgS9-106.png
,0,미보유,,,포켓몬,true,메가루차불 ex,m2a -「메가드림」,SAR,M2a-239,,https://mtg-kr.com/cardimage/poketcgM2a-239.png
,0,미보유,,,포켓몬,true,메가눈여아 ex,m2a -「메가드림」,SAR,M2a-233,,https://mtg-kr.com/cardimage/poketcgM2a-233.png
,0,미보유,,,,true,,sv11W -「화이트플레어」,SR,SV11W-163,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_163.png
,0,미보유,,,포켓몬,true,모르페코 V-UNION_1,s8b -「VMAX 클라이맥스」,CSR,S8b-226,,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg
,0,미보유,,,,true,,s9a -「배틀리전」,SR,S9a-074,,https://mtg-kr.com/cardimage/poketcgS9a-074.png
,0,미보유,,,,true,,sv2P -「스노해저드」,SR,SV2P-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_088.png
,0,미보유,,,,true,다태우지네 Vmax,s8b -「VMAX 클라이맥스」,CSR,S8b-219,,https://mtg-kr.com/cardimage/poketcgS8b-219.png
,0,보유중,,,,true,,sv7 -「스텔라미라클」,AR,SV7-113,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_113.png
,0,보유중,,,포켓몬,,리피아 V,s6a -「이브이 히어로즈」,SR,S6a-070,,https://mtg-kr.com/cardimage/poketcgS6a-070.png
,0,보유중,,,,true,,sv9a -「열풍의 아레나」,AR,SV9a-074,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_074.png
,0,미보유,,,포켓몬,true,메가루카리오 ex,m1L -「메가 브레이브」,MUR,M1L-092,,https://mtg-kr.com/cardimage/poketcgM1L-092.png
,0,미보유,,,포켓몬,,오거폰 벽록의 가면 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-201,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_201.png
,0,미보유,,,,true,,sv7 -「스텔라미라클」,SR,SV7-118,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_118.png
,0,미보유,,,,true,,sv4K -「고대의 포효」,SR,SV4K-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_085.png
,0,보유중,,,포켓몬,,솔록,s12a -「VSTAR 유니버스」,AR,S12a-189,338,https://mtg-kr.com/cardimage/poketcgS12a-189.png
,0,보유중,,,,true,조로아크,sv11W -「화이트플레어」,AR,SV11W-141,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png
,0,보유중,,,,true,,sv5a -「크림슨헤이즈」,AR,SV5a-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_078.png
,0,보유중,,,,true,콜로솔트,sv4K -「고대의 포효」,AR,SV4K-073,,https://mtg-kr.com/cardimage/poketcgSV4K-073.png
,0,미보유,,,포켓몬,true,일격 우라오스 Vmax,s8b -「VMAX 클라이맥스」,CSR,S8b-239,,https://mtg-kr.com/cardimage/poketcgS8b-239.png
,0,미보유,,,포켓몬,,,sm6b -「챔피언로드」,SR,SM6b-058,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_058.png
,0,보유중,,,포켓몬,,엠라이트,sv8 -「초전브레이커」,AR,SV8-114,,poketcgSV8-114.png
,0,미보유,,,서포트,true,페퍼,sv4a -「샤이니트레저 ex」,SAR,SV4a-354,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_354.png
,0,미보유,,,,true,,sv7a -「낙원드래고나」,UR,SV7a-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_093.png
,0,보유중,,,,true,,sv1V -「바이올렛 ex」,AR,SV1V-079,,https://mtg-kr.com/cardimage/poketcgSV1V-079.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-194,,https://mtg-kr.com/cardimage/poketcgS8b-194.png
,0,미보유,,,,true,,s10a -「다크판타스마」,,S10a-095,,https://mtg-kr.com/cardimage/poketcgS10a-095.png
,0,미보유,,,포켓몬,,,s10P -「스페이스 저글러」,UR,S10P-086,,https://mtg-kr.com/cardimage/poketcgS10P-086.png
,0,미보유,,,,true,,s9 -「스타버스」,HR,S9-123,,https://mtg-kr.com/cardimage/poketcgS9-123.png
,0,보유중,,,,true,화염레오,sv1a -「트리플렛비트」,AR,SV1a-077,,https://mtg-kr.com/cardimage/poketcgSV1a-077.png
,0,미보유,,,포켓몬,true,메가리자몽X ex,m2 -「인페르노X」,MUR,M2-116,,https://k-tcgpanda.com/cardimg/M/M2/%EB%A9%94%EA%B0%80%20%EB%A6%AC%EC%9E%90%EB%AA%BDX%20ex_M2_116_KOR.png
,0,미보유,,,,true,,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,MC-759,,https://mtg-kr.com/cardimage/poketcgMC-759.png
,0,보유중,,,,true,,m1L -「메가 브레이브」,AR,M1L-074,,https://mtg-kr.com/cardimage/poketcgM1L-074.png
,0,보유중,,,,true,,sv6 -「변환의 가면」,AR,SV6-105,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_105.png
,0,미보유,,,,true,,s9 -「스타버스」,HR,S9-122,,https://mtg-kr.com/cardimage/poketcgS9-122.png
,0,보유중,,,포켓몬,,가디안 ex,sv4a -「샤이니트레저 ex」,SSR,SV4a-328,282,https://mtg-kr.com/cardimage/poketcgSV4a-328.png
,0,보유중,,,,true,,sv10 -「로켓단의 영광」,AR,SV10-109,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_109.png
,0,등급카드,,,포켓몬,,피카츄 V,s8b -「VMAX 클라이맥스」,CSR,S8b-222,25,https://mtg-kr.com/cardimage/poketcgS8b-222.png
,0,보유중,,,포켓몬,,구구,sv3 - 「흑염의 지배자」,AR,SV3-118,,https://mtg-kr.com/cardimage/poketcgSV3-118.png
,0,미보유,,,,true,,sv4a -「샤이니트레저 ex」,SSR,SV4a-336,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_336.png
,0,보유중,,,,true,,s8b -「VMAX 클라이맥스」,CHR,S8b-198,,https://mtg-kr.com/cardimage/poketcgS8b-198.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,SSR,SM8b-242,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_242.png
,0,보유중,,,,true,부스터 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-202,,https://mtg-kr.com/cardimage/poketcgSV8a-202.png
,0,미보유,,,,true,,sv10 -「로켓단의 영광」,SR,SV10-123,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png
,0,미보유,,,,true,,sm8b -「울트라샤이니」,S,SM8b-198,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_198.png
,0,보유중,,,,true,,sv11W -「화이트플레어」,AR,SV11W-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_137.png
,0,보유중,,,,true,위글,sv7a -「낙원드래고나」,AR,SV7a-076,,https://mtg-kr.com/cardimage/poketcgSV7a-076.png
,0,보유중,,,,true,샹델라,s9a -「배틀리전」,CHR,S9a-069,,https://mtg-kr.com/cardimage/poketcgS9a-069.png
,0,미보유,,,,true,삼삼드래 ex,sv8 -「초전브레이커」,SAR,SV8-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_133.png
,0,미보유,,,포켓몬,,난천의 한카리아스 ex,sv9a -「열풍의 아레나」,SAR,SV9a-087,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_087.png
,0,보유중,,,,true,,sv1S -「스칼렛 ex」,SR,SV1S-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png
,0,미보유,,,,true,다투곰 붉은 달 ex,sv5a -「크림슨헤이즈」,SAR,SV5a-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png
,0,미보유,,,,true,네리네,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-227,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_227.png
,0,미보유,,,서포트,true,,s8b -「VMAX 클라이맥스」,SR,S8b-262,,https://mtg-kr.com/cardimage/poketcgS8b-262.png
,0,미보유,,,,true,,sv7a -「낙원드래고나」,SR,SV7a-085,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_085.png
,0,보유중,,,,true,아기씨,s11 -「로스트어비스」,SR,S11-115,,https://mtg-kr.com/cardimage/poketcgS11-115.png
,0,미보유,,,,true,,sv4K -「고대의 포효」,UR,SV4K-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_093.png
,0,미보유,,,,true,릴리에의 전력,sm11b -「드림리그」,SR,SM11b-067,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_067.png
,0,보유중,,,,true,,sv4M -「미래의 일섬」,AR,SV4M-078,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png
,0,보유중,,,,true,,sv11B -「블랙볼트」,AR,SV11B-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_124.png
,0,보유중,,,,true,테라파고스 ex,sv8a -「테라스탈 페스타 ex」,SAR,SV8a-226,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png
,0,보유중,,,포켓몬,,피카츄,PROMO,PROMO,SV-P-126,25,https://mtg-kr.com/cardimage/poketcgSV-P-126.png
,0,미보유,,,,true,,m2 -「인페르노X」,SR,M2-102,,https://mtg-kr.com/cardimage/poketcgM2-102.png
