raw_database_id,cardName,type,series,pokedexNumber,displayOrder,isLegacy,cardNumber,price,보유 여부,imageUrl,status,rarity
L4bBfV8eJsgIrr4wW6O4,시트론의 재치,,sv8 -「초전브레이커」,,584,true,SV8-129,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_129.png,미보유,SR
U7W9WQpMGIMK5MRYXgLK,시트론의 재치,,sv8 -「초전브레이커」,,585,true,SV8-135,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_135.png,미보유,SAR
E92HddxvRN29613XRvAg,신룡,,sv2a -「포켓몬 카드 151」,,586,true,SV2a-182,0,,https://mtg-kr.com/cardimage/poketcgSV2a-182.png,보유중,AR
Wh5NACnmvOd2BLmswNvy,신비록,,s9a -「배틀리전」,,587,true,S9a-070,0,,https://mtg-kr.com/cardimage/poketcgS9a-070.png,보유중,CHR
66ErVrj4GmCm2KUdWulN,실버디 GX,,sm11b -「드림리그」,,588,true,SM11b-065,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_065.png,미보유,SR
exC7f3drA5TBc1wgUvfH,심향의 모험,,sv9a -「열풍의 아레나」,,589,true,SV9a-089,0,,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,보유중,SAR
e6zCc6AGueZgTVLqYW8C,심향의 칠색조 ex,,sv9a -「열풍의 아레나」,,590,true,SV9a-086,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png,미보유,SAR
Cu3v9dYYSfNQS1JrNyC5,썬더 ex,,sv2a -「포켓몬 카드 151」,,591,true,SV2a-194,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_194.png,보유중,SR
NdwmUoyIl9v04nNfaOzE,아기씨,,s11 -「로스트어비스」,,592,true,S11-115,0,,https://mtg-kr.com/cardimage/poketcgS11-115.png,보유중,SR
udyp53QLr18r3eoKcGt3,아꾸왁,,sv1a -「트리플렛비트」,,593,true,SV1a-082,0,,https://mtg-kr.com/cardimage/poketcgSV1a-082.png,보유중,AR
gVMl1ukeqz5ErfsVSGg3,아라리,,sv7a -「낙원드래고나」,,594,true,SV7a-065,0,,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,보유중,AR
WWTzH3KLKz8vkr8BzFVW,아르세우스 V,,s9 -「스타버스」,,595,true,S9-112,0,,https://mtg-kr.com/cardimage/poketcgS9-112.png,보유중,SR
56fefvm6cWRkS06FuPV6,아르세우스 Vstar,,s12a -「VSTAR 유니버스」,,596,true,S12a-262,0,,https://mtg-kr.com/cardimage/poketcgS12a-262.png,보유중,UR
55MKwcTNYWeGMLKL2Cua,아리아도스,,s8b -「VMAX 클라이맥스」,,597,true,S8b-205,0,,https://mtg-kr.com/cardimage/poketcgS8b-205.png,보유중,CHR
sUBnPqlGBmDlz7KdgxKY,아머까오 V,,s8b -「VMAX 클라이맥스」,,598,true,S8b-248,0,,https://mtg-kr.com/cardimage/poketcgS8b-248.png,보유중,CSR
fLckPzpHXYLEjzyjxV5p,아머까오 Vmax,,s8b -「VMAX 클라이맥스」,,599,true,S8b-249,0,,https://mtg-kr.com/cardimage/poketcgS8b-249.png,미보유,CSR
cRs6n2jVn2HEt6lHzVjn,아세로라의 장난,,m1S -「메가 심포니아」,,600,true,M1S-091,0,,https://mtg-kr.com/cardimage/poketcgM1S-091.png,미보유,SAR
z3ZuLdp8TgVPjRsS6oJN,아이리스의 투지,,m2a -「메가드림」,,601,true,M2a-248,0,,https://mtg-kr.com/cardimage/poketcgM2a-248.png,미보유,SAR
4urSMovrslK6NI2uMZ5N,아이앤트 ex,,sv8 -「초전브레이커」,,602,true,SV8-130,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_130.png,미보유,SAR
Ul39XsquWDyOy3DfGHfz,아켄,,sv11W -「화이트플레어」,,603,true,SV11W-129,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_129.png,보유중,AR
zs1mtGtUxGd2qn9IZchF,아쿠스타 V,,s9a -「배틀리전」,,604,true,S9a-083,0,,https://mtg-kr.com/cardimage/poketcgS9a-083.png,보유중,CSR
z3ITOOgaAAXwvow7aM4k,악뜨거,,sv1a -「트리플렛비트」,,605,true,SV1a-079,0,,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,보유중,AR
ktvW5tFxObXQjmNM6HhP,악어리,,sm11b -「드림리그」,,606,true,SM11b-053,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_053.png,미보유,CHR
sSx2Uy7akrDAbZM9FgTO,알로라 나시 ex,,sv7a -「낙원드래고나」,,607,true,SV7a-089,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_089.png,보유중,SAR
1ZpBCzJbcCbJ3TUYYDsO,알로라 닥트리오,,sv8 -「초전브레이커」,,608,true,SV8-116,0,,https://mtg-kr.com/cardimage/poketcgSV8-116.png,보유중,AR
29P3D6eYB8QZtAEvBHOJ,암나이트,,sv2a -「포켓몬 카드 151」,,609,true,SV2a-180,0,,https://mtg-kr.com/cardimage/poketcgSV2a-180.png,보유중,AR
dpbqKn6KYfVrSY2Q4vqv,암멍이,,s8b -「VMAX 클라이맥스」,,610,true,S8b-202,0,,https://mtg-kr.com/cardimage/poketcgS8b-202.png,보유중,CHR
0uJHhVSoorOqPyrwHB19,앗차키,,sv11B -「블랙볼트」,,611,true,SV11B-106,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_106.png,보유중,AR
FAQFvhm9b48xyZSxQapT,애프룡,,sv7a -「낙원드래고나」,,612,true,SV7a-074,0,,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,보유중,AR
oy3vY1MiSbW8klr8bi4i,애프룡,,s8b -「VMAX 클라이맥스」,,613,true,S8b-186,0,,https://mtg-kr.com/cardimage/poketcgS8b-186.png,보유중,CHR
5NABdiNgEMWezulSdT4r,앤테이 V,,s12a -「VSTAR 유니버스」,,614,true,S12a-213,0,,https://mtg-kr.com/cardimage/poketcgS12a-213.png,보유중,SAR
oRAZj0CNJ3PxtzdzZ4rf,야나키,,sv11B -「블랙볼트」,,615,true,SV11B-090,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_090.png,보유중,AR
GeDHTRRBqNvHQbZAlPpb,야나프,,sv11B -「블랙볼트」,,616,true,SV11B-089,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,보유중,AR
8tNxGXptyc1Fkw22VPN8,야돈,,sv1V -「바이올렛 ex」,,617,true,SV1V-082,0,,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,보유중,AR
7T2whwDYz5Jqq4JCTLgN,야부엉,,sv7 -「스텔라미라클」,,618,true,SV7-114,0,,https://mtg-kr.com/cardimage/poketcgSV7-114.png,보유중,AR
5OZB30IgaPrdzHaUWSSF,어니부기,,sv2a -「포켓몬 카드 151」,8,619,true,SV2a-171,0,,https://mtg-kr.com/cardimage/poketcgSV2a-171.png,보유중,AR
rhRtWTKR7k3we75sFMsM,어리짱,,sv2D -「클레이버스트」,,620,true,SV2D-076,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_076.png,보유중,AR
p58dgg8xsyjsJ1zbfX14,어써러셔,,sv1S -「스칼렛 ex」,,621,true,SV1S-082,0,,https://mtg-kr.com/cardimage/poketcgSV1S-082.png,보유중,AR
UHDhQjEp61Sin5W1XQBp,오르티가,,sv8a -「테라스탈 페스타 ex」,,622,true,SV8a-192,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_192.png,미보유,SR
P1Kf2ql79h18VywTPtgI,오르티가,,sv3 - 「흑염의 지배자」,,623,true,SV3-131,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_131.png,보유중,SR
zxrdUTYiaHCPQs1SQULA,오리진 디아루가 Vstar,,s12a -「VSTAR 유니버스」,,624,true,S12a-260,0,,https://mtg-kr.com/cardimage/poketcgS12a-260.png,보유중,UR
QpC2Zs1QEC4gZuTy1Z22,오리진 펄기아 V,,s10P -「스페이스 저글러」,,625,true,S10P-071,0,,https://mtg-kr.com/cardimage/poketcgS10P-071.png,보유중,SR
aG0F7Ylw7Fbxdz2sRMPD,오리진 펄기아 Vstar,,s12a -「VSTAR 유니버스」,,626,true,S12a-259,0,,https://mtg-kr.com/cardimage/poketcgS12a-259.png,보유중,UR
J4UjIbIRtPF24MjcKcht,오박사의 세팅,,sm11a -「리믹스바우트」,,627,true,SM11a-073,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_073.png,미보유,SR
QlKtKHfDaAm1Ehwgmx8m,올리뇨,,sv1S -「스칼렛 ex」,,628,true,SV1S-079,0,,https://mtg-kr.com/cardimage/poketcgSV1S-079.png,보유중,AR
TYIgjfgyvYwc2JxxYO3J,올림박사의 기백,,sv4K -「고대의 포효」,,629,true,SV4K-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_092.png,미보유,SAR
K47ls8O0GahQa4ByKYIa,요가램 V,,s7R -「창공스트림」,,630,true,S7r-072,0,,https://mtg-kr.com/cardimage/poketcgS7r-072.png,미보유,SR
GjN8CQdheCgrkz7WddGT,우락고래,,sv7a -「낙원드래고나」,,631,true,SV7a-069,0,,https://mtg-kr.com/cardimage/poketcgSV7a-069.png,보유중,AR
hWKSzvKoW3Xg1JQhbCwy,원규,,s9a -「배틀리전」,,632,true,S9a-081,0,,https://mtg-kr.com/cardimage/poketcgS9a-081.png,미보유,SR
Ep0NMzrjKsx9VhYzc20M,월로,,s10a -「다크판타스마」,,633,true,S10a-087,0,,https://mtg-kr.com/cardimage/poketcgS10a-087.png,미보유,SR
t04MJN9kH3POw4wRQyxw,웨이니발 ex,,sv1a -「트리플렛비트」,,634,true,SV1a-098,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_098.png,보유중,SAR
NQ2Ccb7HQ7ru6UQyDHgV,위글,,sv7a -「낙원드래고나」,,635,true,SV7a-076,0,,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,보유중,AR
rW1rpu6Rh5s4X4xfal9k,위대한엄니 ex,,sv1S -「스칼렛 ex」,,636,true,SV1S-102,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_102.png,미보유,SAR
Af1biVcYxZ5wrCkEXG07,위유이 ex,,sv2D -「클레이버스트」,,637,true,SV2D-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_092.png,미보유,SAR
WNH6ZUQf2TxZmgIXn0pI,유가나바 피카츄,,PROMO,,638,true,,0,,,등급카드,PROMO
n4fYuyFHuJfOS5Hp6O4K,유나가바 님피아,,PROMO,,639,true,,0,,,보유중,PROMO
5QPfphTV9e3wixWE6eiK,유나가바 부스터,,PROMO,,640,true,,0,,,등급카드,PROMO
Io0mct7Ed2Dtmak65zCa,유빈의 확신,,sv5K -「와일드포스」,,641,true,SV5K-097,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_097.png,미보유,SAR
WqmysOtWqNBbQUIJMrY9,윤진,,s11a -「백열의 아르카나」,,642,true,S11a-083,0,,https://mtg-kr.com/cardimage/poketcgS11a-083.png,미보유,SR
vCfOhV6Rud4azZTqKVQ7,음뱃,,sv9 -「배틀파트너즈」,,643,true,SV9-111,0,,https://mtg-kr.com/cardimage/poketcgSV9-111.png,보유중,AR
lxy8gkdxr8JiWRhs4rTx,이벨타르,,sv3a -「레이징서프」,,644,true,SV3a-071,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_071.png,보유중,AR
PqJH7kKiowy6D0810czv,이브이,,s8b -「VMAX 클라이맥스」,,645,true,S8b-210,0,,https://mtg-kr.com/cardimage/poketcgS8b-210.png,보유중,CHR
0g1P3fHTv6zmp97Valgg,이브이 ex,,sv8a -「테라스탈 페스타 ex」,,646,true,SV8a-223,0,,https://mtg-kr.com/cardimage/poketcgSV8a-223.png,보유중,SAR
u8FfrsxFLn93zeUHY9lM,이브이 ex,,sv8a -「테라스탈 페스타 ex」,,647,true,SV8a-224,0,,https://mtg-kr.com/cardimage/poketcgSV8a-224.png,보유중,SAR
jCC03cSC8ZQ7ovtecueD,이상해꽃 EX,,XY 확장팩 제1탄 「X컬렉션」,,648,true,,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,보유중,SR
FXhm60lIIzbBGilkGqyh,이상해꽃 EX,,XY BREAK 확장팩 BASE PACK 20th Anniversary,,649,true,101/100,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_101.jpg,미보유,SR
b0tN6utduZAKU00jmUBq,이수재의 전송,,sv2a -「포켓몬 카드 151」,,650,true,SV2a-199,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_199.png,미보유,SR
uQtFPIwYiWsSq4Qulkij,제빈,,sv8a -「테라스탈 페스타 ex」,,651,true,SV8a-229,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_229.png,미보유,SAR
9W3aa2pMzJrdIiDGOMdq,제빈,,sv7a -「낙원드래고나」,,652,true,SV7a-091,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_091.png,미보유,SAR
kOhRJyiPs4XQZybRP8aN,주희,,sv11W -「화이트플레어」,,653,true,SV11W-166,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_166.png,미보유,SR
enQQ57I3RpoNxSUQKnS3,청록의 수완,,sv8a -「테라스탈 페스타 ex」,,654,true,SV8a-193,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_193.png,미보유,SR
PgWEmRI2fkgqMqz5xw76,체렌의 배려심,,s9 -「스타버스」,,655,true,S9-114,0,,https://mtg-kr.com/cardimage/poketcgS9-114.png,미보유,SR
asSaiC7OQIfjNUyjfyDl,총지엔 ex,,sv2P -「스노해저드」,,656,true,SV2P-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_092.png,미보유,SAR
tFKhK9VV1OMpKbgyDmCL,추명,,sv8a -「테라스탈 페스타 ex」,,657,true,SV8a-194,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_194.png,미보유,SR
zUgqNekwQ6p5Rg2FavDi,추명,,sv8a -「테라스탈 페스타 ex」,,658,true,SV8a-195,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_195.png,미보유,SR
hTwGWUIS2ebt6Z3ZLiO5,춤추새 ex,,m2 -「인페르노X」,,659,true,M2-111,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,미보유,SAR
GqSZrkUlRw873WOIR6Sf,치갈기,,sv7a -「낙원드래고나」,,660,true,SV7a-068,0,,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,보유중,AR
8IScINaeM2n2tBmjIZYk,치라미,,sv11B -「블랙볼트」,,661,true,SV11B-157,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_157.png,보유중,AR
78Yuj7Mbj7buVAxK9G6w,치라치노,,sv11B -「블랙볼트」,,662,true,SV11B-158,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_158.png,보유중,AR
cjXnPRSrSiX4fUAC3Q6G,치릴리,,sv11B -「블랙볼트」,,663,true,SV11B-091,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png,보유중,AR
ItWPoFfL6hNNfFfF2bYX,칠리,,sv3a -「레이징서프」,,664,true,SV3a-088,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_088.png,미보유,SAR
7ER2mLhBDFB7Yu3bTwpI,카나리,,m2a -「메가드림」,,665,true,M2a-220,0,,https://mtg-kr.com/cardimage/poketcgM2a-220.png,미보유,SR
QLDo6q2o9AUBFc1eO2iX,카나리,,m2a -「메가드림」,,666,true,M2a-249,0,,https://mtg-kr.com/cardimage/poketcgM2a-249.png,미보유,SAR
7BbITSUZGl4k6tdMTbpS,카디나르마,,sv1S -「스칼렛 ex」,,667,true,SV1S-080,0,,https://mtg-kr.com/cardimage/poketcgSV1S-080.png,보유중,AR
EaKCYVRTb4pCpThemW52,카시오페아,,sv6a -「나이트원더러」,,668,true,SV6a-091,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_091.png,미보유,SAR
TInZ0Sub2MQU23stvA74,카지,,sv8a -「테라스탈 페스타 ex」,,669,true,SV8a-230,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_230.png,미보유,SAR
cCdl1iIZiwDJwd4oGoCd,카지,,sv6 -「변환의 가면」,,670,true,SV6-130,0,,https://mtg-kr.com/cardimage/poketcgSV6-130.png,보유중,SAR
w4pkwlNaoEBe1gK7o8CT,카푸꼬꼬꼭 ex,,sv3a -「레이징서프」,785,671,true,SV3a-086,0,,https://mtg-kr.com/cardimage/poketcgSV3a-086.png,미보유,SAR
YSYkACHDZynGXTljugat,캐스퐁,,s8b -「VMAX 클라이맥스」,,672,true,S8b-211,0,,https://mtg-kr.com/cardimage/poketcgS8b-211.png,보유중,CHR
s9Htnew8UA4uscQENA8X,캐스퐁 태양의 모습,,sv7a -「낙원드래고나」,,673,true,SV7a-067,0,,https://mtg-kr.com/cardimage/poketcgSV7a-067.png,보유중,AR
ioQY81CvnCBDYli5e83D,캐터피,,sv2a -「포켓몬 카드 151」,,674,true,SV2a-172,0,,https://mtg-kr.com/cardimage/poketcgSV2a-172.png,보유중,AR
CHroq811oE3bKEqN98Fq,케르디오 ex,,sv11W -「화이트플레어」,,675,true,SV11W-169,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_169.png,보유중,SAR
2wDhvwShCfQHKPcdmVZ6,켈리몬,,sv8 -「초전브레이커」,,676,true,SV8-118,0,,https://mtg-kr.com/cardimage/poketcgSV8-118.png,보유중,AR
auQ4lEyaFk9Na5l5LNLu,코라이돈 ex,,sv1S -「스칼렛 ex」,,677,true,SV1S-103,0,,https://mtg-kr.com/cardimage/poketcgSV1S-103.png,보유중,SAR
z3fnNtsAXd52ODt1oQOY,코일,,sm11b -「드림리그」,,678,true,SM11b-055,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_055.png,미보유,CHR
mIcMzRpcwJuaYzP85F3Q,코코리,,sv8 -「초전브레이커」,,679,true,SV8-115,0,,https://mtg-kr.com/cardimage/poketcgSV8-115.png,보유중,AR
caAVjBOvAqSjkCqEb5H7,코터스,,sm11b -「드림리그」,,680,true,SM11b-050,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_050.png,미보유,CHR
LswIk04wnrbjdleb5m9p,콜로솔트,,sv4K -「고대의 포효」,,681,true,SV4K-073,0,,https://mtg-kr.com/cardimage/poketcgSV4K-073.png,보유중,AR
E3TeIbEEHPZybqFK2fhX,크로뱃 V,,s8b -「VMAX 클라이맥스」,,682,true,S8b-243,0,,https://mtg-kr.com/cardimage/poketcgS8b-243.png,보유중,CSR
pAWMDtLFH7Xq6ea9KSuK,킬리아,,sv1S -「스칼렛 ex」,,683,true,SV1S-084,0,,https://mtg-kr.com/cardimage/poketcgSV1S-084.png,보유중,AR
w83kG5MAGFixn5jP9P54,타로,,sv8a -「테라스탈 페스타 ex」,,684,true,SV8a-231,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_231.png,미보유,SAR
fvswjyIleBY3zDxdrpse,타로,,sv7 -「스텔라미라클」,,685,true,SV7-132,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_132.png,미보유,SAR
e1L3QOWofaxZpS4HZPRc,타부자고 ex,,sv8a -「테라스탈 페스타 ex」,,686,true,SV8a-220,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png,보유중,SAR
3ocbDkdtOysn21aYOkK2,타부자고 ex,,sv3a -「레이징서프」,,687,true,SV3a-087,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_087.png,미보유,SAR
s3vxxd1nMfjSMrIBjBCI,탐리스,,sv1V -「바이올렛 ex」,,688,true,SV1V-090,0,,https://mtg-kr.com/cardimage/poketcgSV1V-090.png,보유중,AR
peyI4O5ZM4HZcwAPVl4Q,태깅구르,,sv2D -「클레이버스트」,,689,true,SV2D-080,0,,https://mtg-kr.com/cardimage/poketcgSV2D-080.png,보유중,AR
ufbdWXZGZaPHhGkonJSx,탱탱겔 ex,,sv11W -「화이트플레어」,,690,true,SV11W-170,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,보유중,SAR
NwwlT56mUBpJ6yPI3xRA,테라파고스 ex,,sv8a -「테라스탈 페스타 ex」,,691,true,SV8a-226,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,보유중,SAR
CgCp9iJ8EOkkuJzDv9Tr,테라파고스 ex,,sv7 -「스텔라미라클」,,692,true,SV7-130,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,미보유,SAR
TJsyK1iRDQTOPbNh4IoN,테르나,,s11a -「백열의 아르카나」,,693,true,S11a-069,0,,https://mtg-kr.com/cardimage/poketcgS11a-069.png,보유중,CHR
qvdtDxa23R9L80Kkq1jp,테사,,sv3 - 「흑염의 지배자」,,694,true,SV3-138,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_138.png,미보유,SAR
qhMCnsrvZ19utBengGBN,테오키스 Vmax,,s12a -「VSTAR 유니버스」,,695,true,S12a-222,0,,https://mtg-kr.com/cardimage/poketcgS12a-222.png,보유중,SAR
YSAh8jw3EjICjp0O3X2B,테오키스 Vstar,,s12a -「VSTAR 유니버스」,,696,true,S12a-223,0,,https://mtg-kr.com/cardimage/poketcgS12a-223.png,미보유,SAR
jGQREOkQWEd5LaM9bGEi,테오키스 Vstar,,s12a -「VSTAR 유니버스」,,697,true,S12a-223,0,,https://mtg-kr.com/cardimage/poketcgS12a-223.png,보유중,SAR
R7odqm2T7srTTo5vr0wF,투로박사의 시나리오,,sv4M -「미래의 일섬」,,698,true,SV4M-087,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_087.png,미보유,SR
qtGXad3oXptbf3MhcDKh,투로박사의 시나리오,,sv4M -「미래의 일섬」,,699,true,SV4M-092,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_092.png,미보유,SAR
RaMO7fIhCvdhcbQqAXXw,투희,,sv11W -「화이트플레어」,,700,true,SV11W-173,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_173.png,미보유,SAR
IkBglWNhLQ4UbtSbUDz2,트래피더 ex,,sv1V -「바이올렛 ex」,,701,true,SV1V-101,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_101.png,미보유,SAR
bPbe0TfWunFoaTLURv2p,트로피우스,,sv1a -「트리플렛비트」,,702,true,SV1a-074,0,,https://mtg-kr.com/cardimage/poketcgSV1a-074.png,보유중,AR
zVlrHuM03Nu2wxklxLLm,파라꼬,,sv2P -「스노해저드」,,703,true,SV2P-082,0,,https://mtg-kr.com/cardimage/poketcgSV2P-082.png,보유중,AR
FX4FXejIKYZpNENUqfh0,파라블레이즈,,sv8 -「초전브레이커」,,704,true,SV8-109,0,,poketcgSV8-109.png,보유중,AR
D9Yu7EMSHHX5P9BubxVv,파라블레이즈 ex,,sv8a -「테라스탈 페스타 ex」,,705,true,SV8a-203,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_203.png,보유중,SAR
gFH3U5CpNKj0rWz9xvYk,파라섹트,,s10a -「다크판타스마」,,706,true,S10a-072,0,,https://mtg-kr.com/cardimage/poketcgS10a-072.png,보유중,CHR
YuPgh2KqBV6RYbm4khtA,파라솔 아가씨,,sv3a -「레이징서프」,,707,true,SV3a-084,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_084.png,미보유,SR
nPR8u79IMvLEivFVdAf7,파라솔 아가씨,,sv3a -「레이징서프」,,708,true,SV3a-089,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_089.png,미보유,SAR
FxSv3Wk0717dhwHQkRZ8,파리스,,s12a -「VSTAR 유니버스」,,709,true,S12a-207,0,,https://mtg-kr.com/cardimage/poketcgS12a-207.png,보유중,AR
SF4UerfyionODL2qbbtE,파밀리쥐,,sv2D -「클레이버스트」,,710,true,SV2D-081,0,,https://mtg-kr.com/cardimage/poketcgSV2D-081.png,보유중,AR
ZfyjO0uhM5sWNS5T2dUB,파비코,,s12a -「VSTAR 유니버스」,,711,true,S12a-202,0,,https://mtg-kr.com/cardimage/poketcgS12a-202.png,보유중,AR
qaO6UsJ27ymOQb4PFSms,파비코리,,s11a -「백열의 아르카나」,,712,true,S11a-074,0,,https://mtg-kr.com/cardimage/poketcgS11a-074.png,보유중,CHR
ZJVyypwpB0fXoPYdPLvC,파비코리 ex,,sv4M -「미래의 일섬」,,713,true,SV4M-090,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_090.png,미보유,SAR
xsseYI9aWX3zgIrEfjrV,파오젠 ex,,sv2P -「스노해저드」,,714,true,SV2P-093,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_093.png,미보유,SAR
cujNI0QcQETN2mQiJQm6,파이리,,sv2a -「포켓몬 카드 151」,4,715,true,SV2a-168,0,,https://mtg-kr.com/cardimage/poketcgSV2a-168.png,보유중,AR
JUHSQXB4wcS65NLAS4OA,파쪼옥,,sv7 -「스텔라미라클」,,716,true,SV7-108,0,,https://mtg-kr.com/cardimage/poketcgSV7-108.png,보유중,AR
74534eNo4gBxuZNlNf5V,파쪼옥,,sv3a -「레이징서프」,,717,true,SV3a-067,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_067.png,보유중,AR
QXMOUF8oLjmK2LK4b4Jd,파치리스,,sv1V -「바이올렛 ex」,,718,true,SV1V-084,0,,https://mtg-kr.com/cardimage/poketcgSV1V-084.png,보유중,AR
54dqkMjEhcI4QlVlbp1p,팔데아 우파,,sv1a -「트리플렛비트」,,719,true,SV1a-085,0,,https://mtg-kr.com/cardimage/poketcgSV1a-085.png,보유중,AR
SDDa6sdb2gIFYxifqPVG,팔데아 켄타로스,,sv1a -「트리플렛비트」,,720,true,SV1a-084,0,,https://mtg-kr.com/cardimage/poketcgSV1a-084.png,보유중,AR
anzXG5175QTB2PjkcfV1,팔데아의 동료들,,sv8a -「테라스탈 페스타 ex」,,721,true,SV8a-198,0,,https://mtg-kr.com/cardimage/poketcgSV8a-198.png,미보유,SR
yGK0SkDsGXWug3gpoTzr,팬텀,,s10a -「다크판타스마」,,722,true,S10a-074,0,,https://mtg-kr.com/cardimage/poketcgS10a-074.png,보유중,CHR
n9kB2OPrlqWr7OsjbsK7,팬텀 ex,,sv5K -「와일드포스」,,723,true,SV5K-088,0,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_088.png,보유중,SR
