raw_database_id,displayOrder,possessions,rarity,imageUrl,status,보유 여부,price,series,cardName,isLegacy,cardNumber,type,pokedexNumber
7O9Q018Hi67D2Tp4nLx8,560,,AR,https://mtg-kr.com/cardimage/poketcgSV3-113.png,보유중,,0,sv3 - 「흑염의 지배자」,삐,true,SV3-113,,
gY4QJFnv4X7l0D3LSabM,561,,SR,https://mtg-kr.com/cardimage/poketcgS7r-077.png,미보유,,0,s7R -「창공스트림」,사나,true,S7r-077,,
qxPnCqBnI6kkkXcmkok3,562,,CHR,https://mtg-kr.com/cardimage/poketcgS9a-071.png,보유중,,0,s9a -「배틀리전」,사마자르,true,S9a-071,,
NVJVd9f3AJH7SuCNsQu6,563,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_133.png,미보유,,0,sv8 -「초전브레이커」,삼삼드래 ex,true,SV8-133,,
qfrw9QWRjO3wclF3FkJz,564,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_171.png,보유중,,0,sv11W -「화이트플레어」,삼삼드래 ex,true,SV11W-171,,
4XpI4YhK83V6rV3kJKBX,565,,CSR,https://mtg-kr.com/cardimage/poketcgS11a-084.png,미보유,,0,s11a -「백열의 아르카나」,샤로다 V,true,S11a-084,,
ry7qo2Ibb5PqSzTt53Cn,566,,UR,https://mtg-kr.com/cardimage/poketcgS11a-092.png,보유중,,0,s11a -「백열의 아르카나」,샤로다 Vstar,true,S11a-092,,
b9f2HxZYgocAV5iU0LLr,567,,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-205.png,보유중,,0,sv8a -「테라스탈 페스타 ex」,샤미드 ex,true,SV8a-205,,
OUpsBhn8z6F4CbyVY5lu,568,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,보유중,,0,sv11B -「블랙볼트」,샤비,true,SV11B-088,,
5E8oIEQ3xsNJLnwSPGSG,569,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_102.png,보유중,,0,sv11B -「블랙볼트」,샹델라,true,SV11B-102,,
NUVbOjZ7IzbasUJDfk26,570,,CHR,https://mtg-kr.com/cardimage/poketcgS9a-069.png,보유중,,0,s9a -「배틀리전」,샹델라,true,S9a-069,,
P59tNVc4GFIgF9aewoeS,571,,SAR,https://mtg-kr.com/cardimage/poketcgM2a-247.png,미보유,,0,m2a -「메가드림」,서퍼,true,M2a-247,,
m6zPrJ7xLOyVgFWkArAV,572,,기타 AR,https://mtg-kr.com/cardimage/poketcgSVOD-019.png,보유중,,0,svOD -「성호의 메탕&메타그로스 ex」,성호의 메탕,true,SVOD-005,,
jigKxVG08RMtMzkZsnTy,573,,SR,https://mtg-kr.com/cardimage/poketcgS11a-082.png,미보유,,0,s11a -「백열의 아르카나」,세레나,true,S11a-082,,
5XIJ29gll2eWhPqSSCU7,574,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_092.png,미보유,,0,sv5a -「크림슨헤이즈」,세류,true,SV5a-092,,
cwAnzqBBBdKsiiybO9fV,575,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_097.png,미보유,,0,sv5M -「사이버저지」,세이지,true,SV5M-097,,
lfc4UegY3y58ALUSGgxM,576,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_063.png,미보유,,0,sm11b -「드림리그」,솔가레오&루나아라 GX,true,SM11b-063,,
dqtuh7bwNAeEbE7GqLjD,577,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png,미보유,,0,sv5a -「크림슨헤이즈」,수련의 돌봄,true,SV5a-093,,
dkvUGi1NQObjJskaws8L,578,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_066.png,보유중,,0,sv9a -「열풍의 아레나」,쉐이미,true,SV9a-066,,
47Tj1j4wYGHX9i9ja1Hn,579,,AR,https://mtg-kr.com/cardimage/poketcgSV2a-176.png,보유중,,0,sv2a -「포켓몬 카드 151」,슈륙챙이,true,SV2a-176,,
c6WhlOgAoTcrxJUT4YID,580,,SAR,https://mtg-kr.com/cardimage/poketcgS12a-215.png,보유중,,0,s12a -「VSTAR 유니버스」,스이쿤 V,true,S12a-215,,
bMCIEtM0GWvTZ1OctTOP,581,,SR,https://mtg-kr.com/cardimage/poketcgS7r-078.png,미보유,,0,s7R -「창공스트림」,스쿨보이,true,S7r-078,,
nQTJ0999tCEm5xxioVvn,582,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_094.png,미보유,,0,sv2P -「스노해저드」,시비꼬 ex,true,SV2P-094,,
kyYjy5zxm0ZU5x7y3aF5,583,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_129.png,미보유,,0,sv6 -「변환의 가면」,시유,true,SV6-129,,
L4bBfV8eJsgIrr4wW6O4,584,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_129.png,미보유,,0,sv8 -「초전브레이커」,시트론의 재치,true,SV8-129,,
U7W9WQpMGIMK5MRYXgLK,585,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_135.png,미보유,,0,sv8 -「초전브레이커」,시트론의 재치,true,SV8-135,,
E92HddxvRN29613XRvAg,586,,AR,https://mtg-kr.com/cardimage/poketcgSV2a-182.png,보유중,,0,sv2a -「포켓몬 카드 151」,신룡,true,SV2a-182,,
Wh5NACnmvOd2BLmswNvy,587,,CHR,https://mtg-kr.com/cardimage/poketcgS9a-070.png,보유중,,0,s9a -「배틀리전」,신비록,true,S9a-070,,
66ErVrj4GmCm2KUdWulN,588,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_065.png,미보유,,0,sm11b -「드림리그」,실버디 GX,true,SM11b-065,,
exC7f3drA5TBc1wgUvfH,589,,SAR,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,보유중,,0,sv9a -「열풍의 아레나」,심향의 모험,true,SV9a-089,,
e6zCc6AGueZgTVLqYW8C,590,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png,미보유,,0,sv9a -「열풍의 아레나」,심향의 칠색조 ex,true,SV9a-086,,
Cu3v9dYYSfNQS1JrNyC5,591,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_194.png,보유중,,0,sv2a -「포켓몬 카드 151」,썬더 ex,true,SV2a-194,,
NdwmUoyIl9v04nNfaOzE,592,,SR,https://mtg-kr.com/cardimage/poketcgS11-115.png,보유중,,0,s11 -「로스트어비스」,아기씨,true,S11-115,,
udyp53QLr18r3eoKcGt3,593,,AR,https://mtg-kr.com/cardimage/poketcgSV1a-082.png,보유중,,0,sv1a -「트리플렛비트」,아꾸왁,true,SV1a-082,,
gVMl1ukeqz5ErfsVSGg3,594,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,보유중,,0,sv7a -「낙원드래고나」,아라리,true,SV7a-065,,
WWTzH3KLKz8vkr8BzFVW,595,,SR,https://mtg-kr.com/cardimage/poketcgS9-112.png,보유중,,0,s9 -「스타버스」,아르세우스 V,true,S9-112,,
56fefvm6cWRkS06FuPV6,596,,UR,https://mtg-kr.com/cardimage/poketcgS12a-262.png,보유중,,0,s12a -「VSTAR 유니버스」,아르세우스 Vstar,true,S12a-262,,
55MKwcTNYWeGMLKL2Cua,597,,CHR,https://mtg-kr.com/cardimage/poketcgS8b-205.png,보유중,,0,s8b -「VMAX 클라이맥스」,아리아도스,true,S8b-205,,
sUBnPqlGBmDlz7KdgxKY,598,,CSR,https://mtg-kr.com/cardimage/poketcgS8b-248.png,보유중,,0,s8b -「VMAX 클라이맥스」,아머까오 V,true,S8b-248,,
fLckPzpHXYLEjzyjxV5p,599,,CSR,https://mtg-kr.com/cardimage/poketcgS8b-249.png,미보유,,0,s8b -「VMAX 클라이맥스」,아머까오 Vmax,true,S8b-249,,
cRs6n2jVn2HEt6lHzVjn,600,,SAR,https://mtg-kr.com/cardimage/poketcgM1S-091.png,미보유,,0,m1S -「메가 심포니아」,아세로라의 장난,true,M1S-091,,
z3ZuLdp8TgVPjRsS6oJN,601,,SAR,https://mtg-kr.com/cardimage/poketcgM2a-248.png,미보유,,0,m2a -「메가드림」,아이리스의 투지,true,M2a-248,,
4urSMovrslK6NI2uMZ5N,602,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_130.png,미보유,,0,sv8 -「초전브레이커」,아이앤트 ex,true,SV8-130,,
Ul39XsquWDyOy3DfGHfz,603,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_129.png,보유중,,0,sv11W -「화이트플레어」,아켄,true,SV11W-129,,
zs1mtGtUxGd2qn9IZchF,604,,CSR,https://mtg-kr.com/cardimage/poketcgS9a-083.png,보유중,,0,s9a -「배틀리전」,아쿠스타 V,true,S9a-083,,
z3ITOOgaAAXwvow7aM4k,605,,AR,https://mtg-kr.com/cardimage/poketcgSV1a-079.png,보유중,,0,sv1a -「트리플렛비트」,악뜨거,true,SV1a-079,,
ktvW5tFxObXQjmNM6HhP,606,,CHR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_053.png,미보유,,0,sm11b -「드림리그」,악어리,true,SM11b-053,,
sSx2Uy7akrDAbZM9FgTO,607,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_089.png,보유중,,0,sv7a -「낙원드래고나」,알로라 나시 ex,true,SV7a-089,,
1ZpBCzJbcCbJ3TUYYDsO,608,,AR,https://mtg-kr.com/cardimage/poketcgSV8-116.png,보유중,,0,sv8 -「초전브레이커」,알로라 닥트리오,true,SV8-116,,
29P3D6eYB8QZtAEvBHOJ,609,,AR,https://mtg-kr.com/cardimage/poketcgSV2a-180.png,보유중,,0,sv2a -「포켓몬 카드 151」,암나이트,true,SV2a-180,,
dpbqKn6KYfVrSY2Q4vqv,610,,CHR,https://mtg-kr.com/cardimage/poketcgS8b-202.png,보유중,,0,s8b -「VMAX 클라이맥스」,암멍이,true,S8b-202,,
0uJHhVSoorOqPyrwHB19,611,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_106.png,보유중,,0,sv11B -「블랙볼트」,앗차키,true,SV11B-106,,
FAQFvhm9b48xyZSxQapT,612,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,보유중,,0,sv7a -「낙원드래고나」,애프룡,true,SV7a-074,,
oy3vY1MiSbW8klr8bi4i,613,,CHR,https://mtg-kr.com/cardimage/poketcgS8b-186.png,보유중,,0,s8b -「VMAX 클라이맥스」,애프룡,true,S8b-186,,
5NABdiNgEMWezulSdT4r,614,,SAR,https://mtg-kr.com/cardimage/poketcgS12a-213.png,보유중,,0,s12a -「VSTAR 유니버스」,앤테이 V,true,S12a-213,,
oRAZj0CNJ3PxtzdzZ4rf,615,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_090.png,보유중,,0,sv11B -「블랙볼트」,야나키,true,SV11B-090,,
GeDHTRRBqNvHQbZAlPpb,616,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,보유중,,0,sv11B -「블랙볼트」,야나프,true,SV11B-089,,
8tNxGXptyc1Fkw22VPN8,617,,AR,https://mtg-kr.com/cardimage/poketcgSV1V-082.png,보유중,,0,sv1V -「바이올렛 ex」,야돈,true,SV1V-082,,
7T2whwDYz5Jqq4JCTLgN,618,,AR,https://mtg-kr.com/cardimage/poketcgSV7-114.png,보유중,,0,sv7 -「스텔라미라클」,야부엉,true,SV7-114,,
5OZB30IgaPrdzHaUWSSF,619,,AR,https://mtg-kr.com/cardimage/poketcgSV2a-171.png,보유중,,0,sv2a -「포켓몬 카드 151」,어니부기,true,SV2a-171,,8
rhRtWTKR7k3we75sFMsM,620,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_076.png,보유중,,0,sv2D -「클레이버스트」,어리짱,true,SV2D-076,,
p58dgg8xsyjsJ1zbfX14,621,,AR,https://mtg-kr.com/cardimage/poketcgSV1S-082.png,보유중,,0,sv1S -「스칼렛 ex」,어써러셔,true,SV1S-082,,
UHDhQjEp61Sin5W1XQBp,622,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_192.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,오르티가,true,SV8a-192,,
P1Kf2ql79h18VywTPtgI,623,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_131.png,보유중,,0,sv3 - 「흑염의 지배자」,오르티가,true,SV3-131,,
zxrdUTYiaHCPQs1SQULA,624,,UR,https://mtg-kr.com/cardimage/poketcgS12a-260.png,보유중,,0,s12a -「VSTAR 유니버스」,오리진 디아루가 Vstar,true,S12a-260,,
QpC2Zs1QEC4gZuTy1Z22,625,,SR,https://mtg-kr.com/cardimage/poketcgS10P-071.png,보유중,,0,s10P -「스페이스 저글러」,오리진 펄기아 V,true,S10P-071,,
aG0F7Ylw7Fbxdz2sRMPD,626,,UR,https://mtg-kr.com/cardimage/poketcgS12a-259.png,보유중,,0,s12a -「VSTAR 유니버스」,오리진 펄기아 Vstar,true,S12a-259,,
J4UjIbIRtPF24MjcKcht,627,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_073.png,미보유,,0,sm11a -「리믹스바우트」,오박사의 세팅,true,SM11a-073,,
QlKtKHfDaAm1Ehwgmx8m,628,,AR,https://mtg-kr.com/cardimage/poketcgSV1S-079.png,보유중,,0,sv1S -「스칼렛 ex」,올리뇨,true,SV1S-079,,
TYIgjfgyvYwc2JxxYO3J,629,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_092.png,미보유,,0,sv4K -「고대의 포효」,올림박사의 기백,true,SV4K-092,,
K47ls8O0GahQa4ByKYIa,630,,SR,https://mtg-kr.com/cardimage/poketcgS7r-072.png,미보유,,0,s7R -「창공스트림」,요가램 V,true,S7r-072,,
GjN8CQdheCgrkz7WddGT,631,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-069.png,보유중,,0,sv7a -「낙원드래고나」,우락고래,true,SV7a-069,,
hWKSzvKoW3Xg1JQhbCwy,632,,SR,https://mtg-kr.com/cardimage/poketcgS9a-081.png,미보유,,0,s9a -「배틀리전」,원규,true,S9a-081,,
Ep0NMzrjKsx9VhYzc20M,633,,SR,https://mtg-kr.com/cardimage/poketcgS10a-087.png,미보유,,0,s10a -「다크판타스마」,월로,true,S10a-087,,
t04MJN9kH3POw4wRQyxw,634,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_098.png,보유중,,0,sv1a -「트리플렛비트」,웨이니발 ex,true,SV1a-098,,
NQ2Ccb7HQ7ru6UQyDHgV,635,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,보유중,,0,sv7a -「낙원드래고나」,위글,true,SV7a-076,,
rW1rpu6Rh5s4X4xfal9k,636,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_102.png,미보유,,0,sv1S -「스칼렛 ex」,위대한엄니 ex,true,SV1S-102,,
Af1biVcYxZ5wrCkEXG07,637,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_092.png,미보유,,0,sv2D -「클레이버스트」,위유이 ex,true,SV2D-092,,
WNH6ZUQf2TxZmgIXn0pI,638,,PROMO,,등급카드,,0,PROMO,유가나바 피카츄,true,,,
n4fYuyFHuJfOS5Hp6O4K,639,,PROMO,,보유중,,0,PROMO,유나가바 님피아,true,,,
5QPfphTV9e3wixWE6eiK,640,,PROMO,,등급카드,,0,PROMO,유나가바 부스터,true,,,
Io0mct7Ed2Dtmak65zCa,641,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_097.png,미보유,,0,sv5K -「와일드포스」,유빈의 확신,true,SV5K-097,,
WqmysOtWqNBbQUIJMrY9,642,,SR,https://mtg-kr.com/cardimage/poketcgS11a-083.png,미보유,,0,s11a -「백열의 아르카나」,윤진,true,S11a-083,,
vCfOhV6Rud4azZTqKVQ7,643,,AR,https://mtg-kr.com/cardimage/poketcgSV9-111.png,보유중,,0,sv9 -「배틀파트너즈」,음뱃,true,SV9-111,,
lxy8gkdxr8JiWRhs4rTx,644,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_071.png,보유중,,0,sv3a -「레이징서프」,이벨타르,true,SV3a-071,,
PqJH7kKiowy6D0810czv,645,,CHR,https://mtg-kr.com/cardimage/poketcgS8b-210.png,보유중,,0,s8b -「VMAX 클라이맥스」,이브이,true,S8b-210,,
0g1P3fHTv6zmp97Valgg,646,,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-223.png,보유중,,0,sv8a -「테라스탈 페스타 ex」,이브이 ex,true,SV8a-223,,
u8FfrsxFLn93zeUHY9lM,647,,SAR,https://mtg-kr.com/cardimage/poketcgSV8a-224.png,보유중,,0,sv8a -「테라스탈 페스타 ex」,이브이 ex,true,SV8a-224,,
jCC03cSC8ZQ7ovtecueD,648,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,보유중,,0,XY 확장팩 제1탄 「X컬렉션」,이상해꽃 EX,true,,,
FXhm60lIIzbBGilkGqyh,649,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_101.jpg,미보유,,0,XY BREAK 확장팩 BASE PACK 20th Anniversary,이상해꽃 EX,true,101/100,,
b0tN6utduZAKU00jmUBq,650,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_199.png,미보유,,0,sv2a -「포켓몬 카드 151」,이수재의 전송,true,SV2a-199,,
uQtFPIwYiWsSq4Qulkij,651,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_229.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,제빈,true,SV8a-229,,
9W3aa2pMzJrdIiDGOMdq,652,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_091.png,미보유,,0,sv7a -「낙원드래고나」,제빈,true,SV7a-091,,
kOhRJyiPs4XQZybRP8aN,653,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_166.png,미보유,,0,sv11W -「화이트플레어」,주희,true,SV11W-166,,
enQQ57I3RpoNxSUQKnS3,654,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_193.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,청록의 수완,true,SV8a-193,,
PgWEmRI2fkgqMqz5xw76,655,,SR,https://mtg-kr.com/cardimage/poketcgS9-114.png,미보유,,0,s9 -「스타버스」,체렌의 배려심,true,S9-114,,
asSaiC7OQIfjNUyjfyDl,656,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_092.png,미보유,,0,sv2P -「스노해저드」,총지엔 ex,true,SV2P-092,,
tFKhK9VV1OMpKbgyDmCL,657,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_194.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,추명,true,SV8a-194,,
zUgqNekwQ6p5Rg2FavDi,658,,SR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_195.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,추명,true,SV8a-195,,
hTwGWUIS2ebt6Z3ZLiO5,659,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,미보유,,0,m2 -「인페르노X」,춤추새 ex,true,M2-111,,
GqSZrkUlRw873WOIR6Sf,660,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,보유중,,0,sv7a -「낙원드래고나」,치갈기,true,SV7a-068,,
8IScINaeM2n2tBmjIZYk,661,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_157.png,보유중,,0,sv11B -「블랙볼트」,치라미,true,SV11B-157,,
78Yuj7Mbj7buVAxK9G6w,662,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_158.png,보유중,,0,sv11B -「블랙볼트」,치라치노,true,SV11B-158,,
cjXnPRSrSiX4fUAC3Q6G,663,,AR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png,보유중,,0,sv11B -「블랙볼트」,치릴리,true,SV11B-091,,
ItWPoFfL6hNNfFfF2bYX,664,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_088.png,미보유,,0,sv3a -「레이징서프」,칠리,true,SV3a-088,,
7ER2mLhBDFB7Yu3bTwpI,665,,SR,https://mtg-kr.com/cardimage/poketcgM2a-220.png,미보유,,0,m2a -「메가드림」,카나리,true,M2a-220,,
QLDo6q2o9AUBFc1eO2iX,666,,SAR,https://mtg-kr.com/cardimage/poketcgM2a-249.png,미보유,,0,m2a -「메가드림」,카나리,true,M2a-249,,
7BbITSUZGl4k6tdMTbpS,667,,AR,https://mtg-kr.com/cardimage/poketcgSV1S-080.png,보유중,,0,sv1S -「스칼렛 ex」,카디나르마,true,SV1S-080,,
EaKCYVRTb4pCpThemW52,668,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_091.png,미보유,,0,sv6a -「나이트원더러」,카시오페아,true,SV6a-091,,
TInZ0Sub2MQU23stvA74,669,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_230.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,카지,true,SV8a-230,,
cCdl1iIZiwDJwd4oGoCd,670,,SAR,https://mtg-kr.com/cardimage/poketcgSV6-130.png,보유중,,0,sv6 -「변환의 가면」,카지,true,SV6-130,,
w4pkwlNaoEBe1gK7o8CT,671,,SAR,https://mtg-kr.com/cardimage/poketcgSV3a-086.png,미보유,,0,sv3a -「레이징서프」,카푸꼬꼬꼭 ex,true,SV3a-086,,785
YSYkACHDZynGXTljugat,672,,CHR,https://mtg-kr.com/cardimage/poketcgS8b-211.png,보유중,,0,s8b -「VMAX 클라이맥스」,캐스퐁,true,S8b-211,,
s9Htnew8UA4uscQENA8X,673,,AR,https://mtg-kr.com/cardimage/poketcgSV7a-067.png,보유중,,0,sv7a -「낙원드래고나」,캐스퐁 태양의 모습,true,SV7a-067,,
ioQY81CvnCBDYli5e83D,674,,AR,https://mtg-kr.com/cardimage/poketcgSV2a-172.png,보유중,,0,sv2a -「포켓몬 카드 151」,캐터피,true,SV2a-172,,
CHroq811oE3bKEqN98Fq,675,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_169.png,보유중,,0,sv11W -「화이트플레어」,케르디오 ex,true,SV11W-169,,
2wDhvwShCfQHKPcdmVZ6,676,,AR,https://mtg-kr.com/cardimage/poketcgSV8-118.png,보유중,,0,sv8 -「초전브레이커」,켈리몬,true,SV8-118,,
auQ4lEyaFk9Na5l5LNLu,677,,SAR,https://mtg-kr.com/cardimage/poketcgSV1S-103.png,보유중,,0,sv1S -「스칼렛 ex」,코라이돈 ex,true,SV1S-103,,
z3fnNtsAXd52ODt1oQOY,678,,CHR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_055.png,미보유,,0,sm11b -「드림리그」,코일,true,SM11b-055,,
mIcMzRpcwJuaYzP85F3Q,679,,AR,https://mtg-kr.com/cardimage/poketcgSV8-115.png,보유중,,0,sv8 -「초전브레이커」,코코리,true,SV8-115,,
caAVjBOvAqSjkCqEb5H7,680,,CHR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_050.png,미보유,,0,sm11b -「드림리그」,코터스,true,SM11b-050,,
LswIk04wnrbjdleb5m9p,681,,AR,https://mtg-kr.com/cardimage/poketcgSV4K-073.png,보유중,,0,sv4K -「고대의 포효」,콜로솔트,true,SV4K-073,,
E3TeIbEEHPZybqFK2fhX,682,,CSR,https://mtg-kr.com/cardimage/poketcgS8b-243.png,보유중,,0,s8b -「VMAX 클라이맥스」,크로뱃 V,true,S8b-243,,
pAWMDtLFH7Xq6ea9KSuK,683,,AR,https://mtg-kr.com/cardimage/poketcgSV1S-084.png,보유중,,0,sv1S -「스칼렛 ex」,킬리아,true,SV1S-084,,
w83kG5MAGFixn5jP9P54,684,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_231.png,미보유,,0,sv8a -「테라스탈 페스타 ex」,타로,true,SV8a-231,,
fvswjyIleBY3zDxdrpse,685,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_132.png,미보유,,0,sv7 -「스텔라미라클」,타로,true,SV7-132,,
e1L3QOWofaxZpS4HZPRc,686,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png,보유중,,0,sv8a -「테라스탈 페스타 ex」,타부자고 ex,true,SV8a-220,,
3ocbDkdtOysn21aYOkK2,687,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_087.png,미보유,,0,sv3a -「레이징서프」,타부자고 ex,true,SV3a-087,,
s3vxxd1nMfjSMrIBjBCI,688,,AR,https://mtg-kr.com/cardimage/poketcgSV1V-090.png,보유중,,0,sv1V -「바이올렛 ex」,탐리스,true,SV1V-090,,
peyI4O5ZM4HZcwAPVl4Q,689,,AR,https://mtg-kr.com/cardimage/poketcgSV2D-080.png,보유중,,0,sv2D -「클레이버스트」,태깅구르,true,SV2D-080,,
ufbdWXZGZaPHhGkonJSx,690,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_170.png,보유중,,0,sv11W -「화이트플레어」,탱탱겔 ex,true,SV11W-170,,
NwwlT56mUBpJ6yPI3xRA,691,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,보유중,,0,sv8a -「테라스탈 페스타 ex」,테라파고스 ex,true,SV8a-226,,
CgCp9iJ8EOkkuJzDv9Tr,692,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_130.png,미보유,,0,sv7 -「스텔라미라클」,테라파고스 ex,true,SV7-130,,
TJsyK1iRDQTOPbNh4IoN,693,,CHR,https://mtg-kr.com/cardimage/poketcgS11a-069.png,보유중,,0,s11a -「백열의 아르카나」,테르나,true,S11a-069,,
qvdtDxa23R9L80Kkq1jp,694,,SAR,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_138.png,미보유,,0,sv3 - 「흑염의 지배자」,테사,true,SV3-138,,
qhMCnsrvZ19utBengGBN,695,,SAR,https://mtg-kr.com/cardimage/poketcgS12a-222.png,보유중,,0,s12a -「VSTAR 유니버스」,테오키스 Vmax,true,S12a-222,,
YSAh8jw3EjICjp0O3X2B,696,,SAR,https://mtg-kr.com/cardimage/poketcgS12a-223.png,미보유,,0,s12a -「VSTAR 유니버스」,테오키스 Vstar,true,S12a-223,,
jGQREOkQWEd5LaM9bGEi,697,,SAR,https://mtg-kr.com/cardimage/poketcgS12a-223.png,보유중,,0,s12a -「VSTAR 유니버스」,테오키스 Vstar,true,S12a-223,,
