raw_database_id,cardNumber,type,status,createdAt,imageUrl,pokedexNumber,price,isLegacy,series,rarity,cardName
DZDIQ53VnQugmXUS0ltN,S9-126,,미보유,2026-04-20T05:38:07.601Z,https://mtg-kr.com/cardimage/poketcgS9-126.png,,0,true,s9 -「스타버스」,UR,
Dc89CYNiwdcfzghk5GY8,SM10b-059,포켓몬,보유중,2026-04-20T05:38:04.138Z,https://mtg-kr.com/cardimage/poketcgSM10b-059.png,,0,true,sm10b -「스카이레전드」,SR,파이어&썬더&프리져 GX
DdKLSl4yPEPs6wOVpaJR,SM8b-217,,미보유,2026-04-20T05:38:04.138Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_217.png,,0,true,sm8b -「울트라샤이니」,SSR,
DdhZt7JkKvHfM5RtXLcr,SV6-127,,미보유,2026-04-20T05:38:14.490Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_127.png,,0,true,sv6 -「변환의 가면」,SAR,오거폰 우물의 가면 ex
De69CPdESLt6vJQ3zagz,SV1V-085,,보유중,2026-04-20T05:38:07.609Z,https://mtg-kr.com/cardimage/poketcgSV1V-085.png,,0,true,sv1V -「바이올렛 ex」,AR,빠르모트
DjAiPPZvF40JwjHWMS2H,S8b-228,,미보유,2026-04-20T05:38:04.141Z,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,,0,true,s8b -「VMAX 클라이맥스」,CSR,모르페코 V-UNION_3
DkmuU9uuBlSxpFsIOMKV,SV4M-095,,미보유,2026-04-20T05:38:11.059Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_095.png,,0,true,sv4M -「미래의 일섬」,UR,
Doy0uCtGBiHWZQqQfRYv,SM8b-237,,미보유,2026-04-20T05:38:04.138Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_237.png,,0,true,sm8b -「울트라샤이니」,SSR,
DpIWhha3VHTdRReg02aq,SV6a-067,,보유중,2026-04-20T05:38:14.491Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_067.png,,0,true,sv6a -「나이트원더러」,AR,
DwPAT1uWoGgUwsmGozC7,SV11B-095,,보유중,2026-04-20T05:38:17.896Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_095.png,,0,true,sv11B -「블랙볼트」,AR,깜놀버슬
E0xBkD1j0oYMe4uXf6pD,SM8b-156,,미보유,2026-04-20T05:38:04.136Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_156.png,,0,true,sm8b -「울트라샤이니」,SR,
E0ygvSbJm6pHYe5Vglhp,SV3-127,,미보유,2026-04-20T05:38:11.055Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_127.png,,0,true,sv3 - 「흑염의 지배자」,SR,
E3RyXsQInZMYoqDn9f8D,S11-116,,미보유,2026-04-20T05:38:07.604Z,https://mtg-kr.com/cardimage/poketcgS11-116.png,,0,true,s11 -「로스트어비스」,SR,
E3TeIbEEHPZybqFK2fhX,S8b-243,,보유중,2026-04-20T05:38:04.142Z,https://mtg-kr.com/cardimage/poketcgS8b-243.png,,0,true,s8b -「VMAX 클라이맥스」,CSR,크로뱃 V
E48CglLhjSXxZYHHgEAa,S11-111,,보유중,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS11-111.png,,0,true,s11 -「로스트어비스」,SR,기라티나 V
E6fICausRYWKZXIKSk6U,S11a-090,,미보유,2026-04-20T05:38:07.604Z,https://mtg-kr.com/cardimage/poketcgS11a-090.png,,0,true,s11a -「백열의 아르카나」,HR,
E92HddxvRN29613XRvAg,SV2a-182,,보유중,2026-04-20T05:38:11.053Z,https://mtg-kr.com/cardimage/poketcgSV2a-182.png,,0,true,sv2a -「포켓몬 카드 151」,AR,신룡
EGhHfAok3WCSQExHApDu,SM8b-174,,미보유,2026-04-20T05:38:04.136Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_174.png,,0,true,sm8b -「울트라샤이니」,S,
EHYUf507LcrPfSjdz7Sd,S10P-072,,미보유,2026-04-20T05:38:07.602Z,https://mtg-kr.com/cardimage/poketcgS10P-072.png,,0,true,s10P -「스페이스 저글러」,SR,
EJqru1PozGKXKZxBMbKV,M1S-065,,보유중,2026-04-20T05:38:17.899Z,https://mtg-kr.com/cardimage/poketcgM1S-065.png,,0,true,m1S -「메가 심포니아」,AR,
ELWPf03KHtW7D9HsXl3x,S9a-075,,미보유,2026-04-20T05:38:07.601Z,https://mtg-kr.com/cardimage/poketcgS9a-075.png,,0,true,s9a -「배틀리전」,SR,
ERBNACCFhhMB1H0jXSJE,SV2D-097,,미보유,2026-04-20T05:38:11.054Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_097.png,,0,true,sv2D -「클레이버스트」,UR,
ESJ5BC615WnL6V4Q14lB,SV8a-200,,보유중,2026-04-20T05:38:14.493Z,https://mtg-kr.com/cardimage/poketcgSV8a-200.png,,0,true,sv8a -「테라스탈 페스타 ex」,SAR,리피아 ex
ETNRcQHiGqPHqlBM9cWB,SV11W-099,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_099.png,,0,true,sv11W -「화이트플레어」,AR,
EWOdKr0kpHVJEmMFitip,SV7-133,,미보유,2026-04-20T05:38:14.492Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_133.png,,0,true,sv7 -「스텔라미라클」,UR,
EXY0qyPUU0Daoq1r5QEF,SV11W-156,,보유중,2026-04-20T05:38:17.898Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_156.png,,0,true,sv11W -「화이트플레어」,AR,
EaKCYVRTb4pCpThemW52,SV6a-091,,미보유,2026-04-20T05:38:14.491Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_091.png,,0,true,sv6a -「나이트원더러」,SAR,카시오페아
Eb9IYf9u7sbmxg33l2Iq,SV3-115,,보유중,2026-04-20T05:38:11.055Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_115.png,,0,true,sv3 - 「흑염의 지배자」,AR,
EbLWU38dikM6NGAfOo3W,SV8a-199,,미보유,2026-04-20T05:38:14.493Z,https://mtg-kr.com/cardimage/poketcgSV8a-199.png,,0,true,sv8a -「테라스탈 페스타 ex」,SR,피나
Ebjs30JbKrkIrtjBauA4,SM8b-212,,미보유,2026-04-20T05:38:04.137Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_212.png,,0,true,sm8b -「울트라샤이니」,SSR,
EeB1qyR3REKd8oAxzegq,SM8b-215,,미보유,2026-04-20T05:38:04.138Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_215.png,,0,true,sm8b -「울트라샤이니」,SSR,
EeQtUT0vfVP6yhC1FuKs,SV5M-093,,미보유,2026-04-20T05:38:14.489Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_093.png,,0,true,sv5M -「사이버저지」,SAR,무쇠잎새 ex
EezGVUe0maEaCU93fodR,SM8b-195,,미보유,2026-04-20T05:38:04.137Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_195.png,,0,true,sm8b -「울트라샤이니」,S,
Eg9RJ9YHJpo5PuW16YHV,SV11W-131,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_131.png,,0,true,sv11W -「화이트플레어」,AR,
Ekb3V0qWgHtHWbHneDJw,SM11b-062,,미보유,2026-04-20T05:38:04.139Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_062.png,,0,true,sm11b -「드림리그」,SR,라플레시아 GX
EmszTSDJvLbXVLu04cP7,M1S-082,,미보유,2026-04-20T05:38:21.281Z,https://mtg-kr.com/cardimage/poketcgM1S-082.png,,0,true,m1S -「메가 심포니아」,SR,
EodUwUHaL1foSSFvBNzI,106/100,,미보유,2026-04-20T05:38:04.135Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_106.jpg,,0,true,XY BREAK 확장팩 BASE PACK 20th Anniversary,SR,M거북왕 EX
Ep0NMzrjKsx9VhYzc20M,S10a-087,,미보유,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS10a-087.png,,0,true,s10a -「다크판타스마」,SR,월로
EqOI7RuCMDbp3OO5xPb1,SV4a-325,,미보유,2026-04-20T05:38:11.059Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_325.png,,0,true,sv4a -「샤이니트레저 ex」,SSR,
EtdUmop7MifOciEnclnQ,SV11B-138,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_138.png,,0,true,sv11B -「블랙볼트」,AR,
Euu3eLs9LxPAJZNk3e8h,SV3-122,,미보유,2026-04-20T05:38:11.055Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_122.png,,0,true,sv3 - 「흑염의 지배자」,SR,
Ez5Dcb4OrjWvsWEvmLm6,S11-104,,미보유,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS11-104.png,,0,true,s11 -「로스트어비스」,SR,로토무 V
EziN3WIULTDBpTH7Z8ZQ,M2-091,,보유중,2026-04-20T05:38:21.282Z,https://mtg-kr.com/cardimage/poketcgM2-091.png,,0,true,m2 -「인페르노X」,AR,
F5Cey9XqYiQXl2IdAjFu,SV11W-132,,보유중,2026-04-20T05:38:17.898Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_132.png,,0,true,sv11W -「화이트플레어」,AR,
F7HjwUUb1pBufrKnnpb9,SV6-102,,보유중,2026-04-20T05:38:14.490Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_102.png,,0,true,sv6 -「변환의 가면」,AR,
F8eRIQ6GR5XkUVsyYuRn,S10P-085,,미보유,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS10P-085.png,,0,true,s10P -「스페이스 저글러」,HR,
F9eN3eVvWwe2Ihe4xJyq,SV8a-188,,미보유,2026-04-20T05:38:14.493Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_188.png,,0,true,sv8a -「테라스탈 페스타 ex」,SR,네리네
FAQFvhm9b48xyZSxQapT,SV7a-074,,보유중,2026-04-20T05:38:14.492Z,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,,0,true,sv7a -「낙원드래고나」,AR,애프룡
FBi5egvXCPgvmiJ9HVgr,SV6-125,,미보유,2026-04-20T05:38:14.490Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_125.png,,0,true,sv6 -「변환의 가면」,SAR,오거폰 벽록의 가면 ex
FCHlbcZ63mxFTFMnIqvy,SV10-101,,보유중,2026-04-20T05:38:17.895Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_101.png,,0,true,sv10 -「로켓단의 영광」,AR,
FINEIeyGn6D7DsGfOgrQ,MC-762,,보유중,2026-04-20T05:38:21.283Z,https://mtg-kr.com/cardimage/poketcgMC-762.png,,0,true,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,메가염무왕 ex
FKpLGybuQf6ht2UBoRwG,SV2a-187,,미보유,2026-04-20T05:38:11.053Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_187.png,,0,true,sv2a -「포켓몬 카드 151」,SR,
FMCxTTE1ql9WHpfQmeSJ,S12a-200,,보유중,2026-04-20T05:38:07.605Z,https://mtg-kr.com/cardimage/poketcgS12a-200.png,,0,true,s12a -「VSTAR 유니버스」,AR,비버통
FOKgh0wrN3dP6wqLt7su,SV4M-076,,보유중,2026-04-20T05:38:11.058Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_076.png,,0,true,sv4M -「미래의 일섬」,AR,
FSeFBE0BtMoQ1CK7mann,SV8a-210,,미보유,2026-04-20T05:38:14.494Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_210.png,,0,true,sv8a -「테라스탈 페스타 ex」,SAR,무쇠손 ex
FU8xaR80jZwZogHemAJL,S10P-088,에너지,미보유,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS10P-088.png,,0,true,s10P -「스페이스 저글러」,UR,
FVP5EUWCaPSUzQQ6sd3R,SM8b-184,,미보유,2026-04-20T05:38:04.137Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_184.png,,0,true,sm8b -「울트라샤이니」,S,
FX28bcYvQabGM7G4SSRt,SV11W-102,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_102.png,,0,true,sv11W -「화이트플레어」,AR,
FX4FXejIKYZpNENUqfh0,SV8-109,,보유중,2026-04-20T05:38:14.492Z,poketcgSV8-109.png,,0,true,sv8 -「초전브레이커」,AR,파라블레이즈
FX4RWMBEQw9Ex77wbEXf,SM8b-188,,미보유,2026-04-20T05:38:04.137Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_188.png,,0,true,sm8b -「울트라샤이니」,S,
FXhm60lIIzbBGilkGqyh,101/100,,미보유,2026-04-20T05:38:04.134Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_101.jpg,,0,true,XY BREAK 확장팩 BASE PACK 20th Anniversary,SR,이상해꽃 EX
FbtAZ6mMtnegNFVr4nNp,SV4a-324,,보유중,2026-04-20T05:38:11.059Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_324.png,,0,true,sv4a -「샤이니트레저 ex」,SSR,
FfJeDvXYmXUz8qPIHm3Q,SV9a-065,,보유중,2026-04-20T05:38:17.895Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_065.png,,0,true,sv9a -「열풍의 아레나」,AR,
FiR9dJO3mEAq1QbXMC2t,SV5M-083,,보유중,2026-04-20T05:38:14.489Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_083.png,,0,true,sv5M -「사이버저지」,AR,
Fij67yFSD3vOakUptX7k,SV5K-096,,미보유,2026-04-20T05:38:14.489Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_096.png,,0,true,sv5K -「와일드포스」,SAR,비파
FjIAACKBJgyfwWOqXJwY,SV7-112,,보유중,2026-04-20T05:38:14.491Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_112.png,,0,true,sv7 -「스텔라미라클」,AR,
FoNX1SmYdxZ6zS8AZdSz,M1S-072,,보유중,2026-04-20T05:38:21.281Z,https://mtg-kr.com/cardimage/poketcgM1S-072.png,,0,true,m1S -「메가 심포니아」,AR,
FvOVm2ff4lEOv5IIRiXw,MC-760,,미보유,2026-04-20T05:38:21.283Z,https://mtg-kr.com/cardimage/poketcgMC-760.png,,0,true,MC - MEGA「스타트 덱 100 배틀컬렉션」,없음,보스의 지령
FxSv3Wk0717dhwHQkRZ8,S12a-207,,보유중,2026-04-20T05:38:07.605Z,https://mtg-kr.com/cardimage/poketcgS12a-207.png,,0,true,s12a -「VSTAR 유니버스」,AR,파리스
FyYFBNr9b5LdabwelGkL,SM8b-214,,미보유,2026-04-20T05:38:04.138Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_214.png,,0,true,sm8b -「울트라샤이니」,SSR,
GBYgVfUsFBFlmdtDmPBx,SV2D-096,서포트,미보유,2026-04-20T05:38:11.054Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_096.png,,0,true,sv2D -「클레이버스트」,SAR,사구아로
GBsSSRsffqGP6KYQv9oH,M2a-209,,보유중,2026-04-20T05:38:21.282Z,https://mtg-kr.com/cardimage/poketcgM2a-209.png,,0,true,m2a -「메가드림」,AR,
GDCCEyyQjZVuV1Va87XY,SV11B-139,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_139.png,,0,true,sv11B -「블랙볼트」,AR,
GDnpFE7da76hBb9d9TJ6,SV2P-080,,보유중,2026-04-20T05:38:11.055Z,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,,0,true,sv2P -「스노해저드」,AR,꼬지모
GDxsqDBVFuiPXreCMj4H,S9a-073,,보유중,2026-04-20T05:38:07.601Z,https://mtg-kr.com/cardimage/poketcgS9a-073.png,,0,true,s9a -「배틀리전」,CHR,부우부
GFO80dVrLFmxe0wSmsIe,SV5M-099,,미보유,2026-04-20T05:38:14.489Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_099.png,,0,true,sv5M -「사이버저지」,UR,
GJCIG4xuNdLMSjFDmEfd,SM8b-158,,미보유,2026-04-20T05:38:04.136Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_158.png,,0,true,sm8b -「울트라샤이니」,SR,
GR8dr4sjw3wAykhNZbOy,M2-086,,보유중,2026-04-20T05:38:21.282Z,https://mtg-kr.com/cardimage/poketcgM2-086.png,,0,true,m2 -「인페르노X」,AR,
GUegJoP95b7qu5Xg1u2r,M2a-246,,미보유,2026-04-20T05:38:21.283Z,https://mtg-kr.com/cardimage/poketcgM2a-246.png,,0,true,m2a -「메가드림」,SAR,메가망나뇽 ex
GYLLgOxfWUooj0Y00Hpx,SV11B-119,,보유중,2026-04-20T05:38:17.896Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,,0,true,sv11B -「블랙볼트」,AR,
GYiY9j7vjjcMFXEHrfkf,S10a-086,,미보유,2026-04-20T05:38:07.603Z,https://mtg-kr.com/cardimage/poketcgS10a-086.png,,0,true,s10a -「다크판타스마」,,
GZWi2E7bdq9HXcYHg4R0,SV11W-134,,보유중,2026-04-20T05:38:17.898Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_134.png,,0,true,sv11W -「화이트플레어」,AR,
GdxuDBPBI57Uchy5pepM,MC-754,,보유중,2026-04-20T05:38:21.283Z,https://mtg-kr.com/cardimage/poketcgMC-754.png,,0,true,MC - MEGA「스타트 덱 100 배틀컬렉션」,기타 AR,
GeDHTRRBqNvHQbZAlPpb,SV11B-089,,보유중,2026-04-20T05:38:17.896Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,,0,true,sv11B -「블랙볼트」,AR,야나프
GfgzoEC9tUkAzvDFEqPx,S8b-216,,미보유,2026-04-20T05:38:04.141Z,https://mtg-kr.com/cardimage/poketcgS8b-216.png,,0,true,s8b -「VMAX 클라이맥스」,CSR,번치코 V
GiHFdW0qqW6oEWKrGhtT,SV2P-076,,보유중,2026-04-20T05:38:11.055Z,https://mtg-kr.com/cardimage/poketcgSV2P-076.png,,0,true,sv2P -「스노해저드」,AR,드니꽁
GjMws6sPVh5K8ujIKVgw,M1L-077,,미보유,2026-04-20T05:38:17.898Z,https://mtg-kr.com/cardimage/poketcgM1L-077.png,,0,true,m1L -「메가 브레이브」,SR,
GjN8CQdheCgrkz7WddGT,SV7a-069,,보유중,2026-04-20T05:38:14.492Z,https://mtg-kr.com/cardimage/poketcgSV7a-069.png,,0,true,sv7a -「낙원드래고나」,AR,우락고래
GkL3xhybI9NQUupWI9CP,SV11W-125,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_125.png,,0,true,sv11W -「화이트플레어」,AR,
GoH27IdRdEOoNtLrElXW,S8b-274,서포트,미보유,2026-04-20T05:38:04.142Z,https://mtg-kr.com/cardimage/poketcgS8b-274.png,,0,true,s8b -「VMAX 클라이맥스」,SR,저지맨
GoVwV8raZRvI1qw3G4et,S9-108,,미보유,2026-04-20T05:38:07.600Z,https://mtg-kr.com/cardimage/poketcgS9-108.png,,0,true,s9 -「스타버스」,SR,
GpLAEh70sNVl8n5hVAXj,SV6a-079,,미보유,2026-04-20T05:38:14.491Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_079.png,,0,true,sv6a -「나이트원더러」,SR,
Gpy5qQbe65sT76jEN3S7,SV11B-160,,미보유,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_160.png,,0,true,sv11B -「블랙볼트」,SR,
GqSZrkUlRw873WOIR6Sf,SV7a-068,,보유중,2026-04-20T05:38:14.492Z,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,,0,true,sv7a -「낙원드래고나」,AR,치갈기
Gqk0x5bBJxTQ301dHHFq,SV11W-164,,미보유,2026-04-20T05:38:17.898Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_164.png,,0,true,sv11W -「화이트플레어」,SR,
GukY4oPJ2OS643OSsrd1,SV3a-079,,미보유,2026-04-20T05:38:11.056Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png,,0,true,sv3a -「레이징서프」,SR,
GwAs6xvFapDVM7Z6cqH8,S8b-275,서포트,미보유,2026-04-20T05:38:04.142Z,https://mtg-kr.com/cardimage/poketcgS8b-275.png,,0,true,s8b -「VMAX 클라이맥스」,SR,채두
H18sElKk1zMub1OgP8Pt,M2a-231,,미보유,2026-04-20T05:38:21.283Z,https://mtg-kr.com/cardimage/poketcgM2a-231.png,,0,true,m2a -「메가드림」,MA,
H1EswDPQIjQkDLpU24TY,SV8-125,,미보유,2026-04-20T05:38:14.493Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_125.png,,0,true,sv8 -「초전브레이커」,SR,
H4ohHPTwDVVlrP2rNPhF,S11a-088,,미보유,2026-04-20T05:38:07.604Z,https://mtg-kr.com/cardimage/poketcgS11a-088.png,,0,true,s11a -「백열의 아르카나」,HR,
H5ETJKCr3zxxSeqI8cTF,SV1S-085,,보유중,2026-04-20T05:38:07.608Z,https://mtg-kr.com/cardimage/poketcgSV1S-085.png,,0,true,sv1S -「스칼렛 ex」,AR,쫀도기
H6QunQUHznpkrO53ZZQu,SV4M-072,,보유중,2026-04-20T05:38:11.058Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,,0,true,sv4M -「미래의 일섬」,AR,
HAHXgFW7R4SglM7N69rl,SV11B-137,,보유중,2026-04-20T05:38:17.896Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,,0,true,sv11B -「블랙볼트」,AR,
HFd1cPwXMfzyc2KqONKU,SV11B-145,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png,,0,true,sv11B -「블랙볼트」,AR,
HGjYR5Zv7HzUp5YiCGDs,SV11W-110,,보유중,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_110.png,,0,true,sv11W -「화이트플레어」,AR,
HHWWVZz6Ya7eLp7eHm0T,SV11W-144,,보유중,2026-04-20T05:38:17.898Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_144.png,,0,true,sv11W -「화이트플레어」,AR,철시드
HHnZnAU8ysmUQKAOj2Cx,S8b-220,,미보유,2026-04-20T05:38:04.141Z,https://mtg-kr.com/cardimage/poketcgS8b-220.png,,0,true,s8b -「VMAX 클라이맥스」,CSR,백마 버드렉스 V
HHsd6QEWDIcgV0IVeVHy,S12a-261,,보유중,2026-04-20T05:38:07.608Z,https://mtg-kr.com/cardimage/poketcgS12a-261.png,,0,true,s12a -「VSTAR 유니버스」,UR,기라티나 Vstar
HJ2HokZNinWIUsjeLQ0m,SV3-135,,미보유,2026-04-20T05:38:11.056Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png,,0,true,sv3 - 「흑염의 지배자」,SAR,부르르릉 ex
HKi8gnLZFKjF3vfQjKXb,SV11B-159,,미보유,2026-04-20T05:38:17.897Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png,,0,true,sv11B -「블랙볼트」,SR,
HKpTXH0lYTRBkZVYo8o1,M1S-079,,미보유,2026-04-20T05:38:21.281Z,https://mtg-kr.com/cardimage/poketcgM1S-079.png,,0,true,m1S -「메가 심포니아」,SR,
HO36mqbSFFxrJBhBQnzl,SV7-124,,미보유,2026-04-20T05:38:14.491Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_124.png,,0,true,sv7 -「스텔라미라클」,SR,
HOhkYZ0kWZtwVRYhdaCt,M1S-090,,미보유,2026-04-20T05:38:21.282Z,https://mtg-kr.com/cardimage/poketcgM1S-090.png,,0,true,m1S -「메가 심포니아」,SAR,민진의 헤아림
HVrjzmsrRULyv5pTjXcy,S12a-225,,보유중,2026-04-20T05:38:07.607Z,https://mtg-kr.com/cardimage/poketcgS12a-225.png,,0,true,s12a -「VSTAR 유니버스」,SAR,자시안 V
HXaUmKrc6Nu8iKIVUVHq,SV8a-215,,미보유,2026-04-20T05:38:14.494Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_215.png,,0,true,sv8a -「테라스탈 페스타 ex」,SAR,모래털가죽 ex
HaL7CKEYu6ejAtXyf06U,S12a-218,,보유중,2026-04-20T05:38:07.607Z,https://mtg-kr.com/cardimage/poketcgS12a-218.png,,0,true,s12a -「VSTAR 유니버스」,SAR,라이코 V
HaYqUgJPhwEPbCQOadfC,SV9a-073,,보유중,2026-04-20T05:38:17.895Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_073.png,,0,true,sv9a -「열풍의 아레나」,AR,
HbKaHvyS9yzoyDzJ73ti,M1L-071,,보유중,2026-04-20T05:38:17.898Z,https://mtg-kr.com/cardimage/poketcgM1L-071.png,,0,true,m1L -「메가 브레이브」,AR,
HbcjpB2LjLoh3cuWK2Si,SV10-103,,보유중,2026-04-20T05:38:17.895Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_103.png,,0,true,sv10 -「로켓단의 영광」,AR,
HcvODJ0AE5RnOnfQzioJ,SV5M-078,,보유중,2026-04-20T05:38:14.489Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_078.png,,0,true,sv5M -「사이버저지」,AR,
He3BUCfnMH3KeO0km6CM,SV7-127,,미보유,2026-04-20T05:38:14.492Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_127.png,,0,true,sv7 -「스텔라미라클」,SAR,과미드라 ex
Hirk7snXnRdZBZ4dvHYd,SV9-113,,미보유,2026-04-20T05:38:17.894Z,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_113.png,,0,true,sv9 -「배틀파트너즈」,SR,
HpHQcRin8ltPf6m9lfZp,S9-105,,미보유,2026-04-20T05:38:04.143Z,https://mtg-kr.com/cardimage/poketcgS9-105.png,,0,true,s9 -「스타버스」,SR,네오라이트 V
