raw_database_id,cardNumber,imageUrl,보유 여부,status,series,isLegacy,type,price,cardName,rarity,pokedexNumber
Eb9IYf9u7sbmxg33l2Iq,SV3-115,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_115.png,,보유중,sv3 - 「흑염의 지배자」,true,,0,,AR,
EbLWU38dikM6NGAfOo3W,SV8a-199,https://mtg-kr.com/cardimage/poketcgSV8a-199.png,,미보유,sv8a -「테라스탈 페스타 ex」,true,,0,피나,SR,
Ebjs30JbKrkIrtjBauA4,SM8b-212,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_212.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SSR,
EeB1qyR3REKd8oAxzegq,SM8b-215,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_215.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SSR,
EeQtUT0vfVP6yhC1FuKs,SV5M-093,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_093.png,,미보유,sv5M -「사이버저지」,true,,0,무쇠잎새 ex,SAR,
EezGVUe0maEaCU93fodR,SM8b-195,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_195.png,,미보유,sm8b -「울트라샤이니」,true,,0,,S,
Eg9RJ9YHJpo5PuW16YHV,SV11W-131,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_131.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
Ekb3V0qWgHtHWbHneDJw,SM11b-062,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_062.png,,미보유,sm11b -「드림리그」,true,,0,라플레시아 GX,SR,
EmszTSDJvLbXVLu04cP7,M1S-082,https://mtg-kr.com/cardimage/poketcgM1S-082.png,,미보유,m1S -「메가 심포니아」,true,,0,,SR,
EodUwUHaL1foSSFvBNzI,106/100,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_106.jpg,,미보유,XY BREAK 확장팩 BASE PACK 20th Anniversary,true,,0,M거북왕 EX,SR,
Ep0NMzrjKsx9VhYzc20M,S10a-087,https://mtg-kr.com/cardimage/poketcgS10a-087.png,,미보유,s10a -「다크판타스마」,true,,0,월로,SR,
EqOI7RuCMDbp3OO5xPb1,SV4a-325,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_325.png,,미보유,sv4a -「샤이니트레저 ex」,true,,0,,SSR,
EtdUmop7MifOciEnclnQ,SV11B-138,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_138.png,,보유중,sv11B -「블랙볼트」,true,,0,,AR,
Euu3eLs9LxPAJZNk3e8h,SV3-122,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_122.png,,미보유,sv3 - 「흑염의 지배자」,true,,0,,SR,
Ez5Dcb4OrjWvsWEvmLm6,S11-104,https://mtg-kr.com/cardimage/poketcgS11-104.png,,미보유,s11 -「로스트어비스」,true,,0,로토무 V,SR,
EziN3WIULTDBpTH7Z8ZQ,M2-091,https://mtg-kr.com/cardimage/poketcgM2-091.png,,보유중,m2 -「인페르노X」,true,,0,,AR,
F5Cey9XqYiQXl2IdAjFu,SV11W-132,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_132.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
F7HjwUUb1pBufrKnnpb9,SV6-102,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_102.png,,보유중,sv6 -「변환의 가면」,true,,0,,AR,
F8eRIQ6GR5XkUVsyYuRn,S10P-085,https://mtg-kr.com/cardimage/poketcgS10P-085.png,,미보유,s10P -「스페이스 저글러」,true,,0,,HR,
F9eN3eVvWwe2Ihe4xJyq,SV8a-188,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_188.png,,미보유,sv8a -「테라스탈 페스타 ex」,true,,0,네리네,SR,
FAQFvhm9b48xyZSxQapT,SV7a-074,https://mtg-kr.com/cardimage/poketcgSV7a-074.png,,보유중,sv7a -「낙원드래고나」,true,,0,애프룡,AR,
FBi5egvXCPgvmiJ9HVgr,SV6-125,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_125.png,,미보유,sv6 -「변환의 가면」,true,,0,오거폰 벽록의 가면 ex,SAR,
FCHlbcZ63mxFTFMnIqvy,SV10-101,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_101.png,,보유중,sv10 -「로켓단의 영광」,true,,0,,AR,
FINEIeyGn6D7DsGfOgrQ,MC-762,https://mtg-kr.com/cardimage/poketcgMC-762.png,,보유중,MC - MEGA「스타트 덱 100 배틀컬렉션」,true,,0,메가염무왕 ex,없음,
FKpLGybuQf6ht2UBoRwG,SV2a-187,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_187.png,,미보유,sv2a -「포켓몬 카드 151」,true,,0,,SR,
FMCxTTE1ql9WHpfQmeSJ,S12a-200,https://mtg-kr.com/cardimage/poketcgS12a-200.png,,보유중,s12a -「VSTAR 유니버스」,true,,0,비버통,AR,
FOKgh0wrN3dP6wqLt7su,SV4M-076,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_076.png,,보유중,sv4M -「미래의 일섬」,true,,0,,AR,
FSeFBE0BtMoQ1CK7mann,SV8a-210,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_210.png,,미보유,sv8a -「테라스탈 페스타 ex」,true,,0,무쇠손 ex,SAR,
FU8xaR80jZwZogHemAJL,S10P-088,https://mtg-kr.com/cardimage/poketcgS10P-088.png,,미보유,s10P -「스페이스 저글러」,true,에너지,0,,UR,
FVP5EUWCaPSUzQQ6sd3R,SM8b-184,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_184.png,,미보유,sm8b -「울트라샤이니」,true,,0,,S,
FX28bcYvQabGM7G4SSRt,SV11W-102,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_102.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
FX4FXejIKYZpNENUqfh0,SV8-109,poketcgSV8-109.png,,보유중,sv8 -「초전브레이커」,true,,0,파라블레이즈,AR,
FX4RWMBEQw9Ex77wbEXf,SM8b-188,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_188.png,,미보유,sm8b -「울트라샤이니」,true,,0,,S,
FXhm60lIIzbBGilkGqyh,101/100,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_101.jpg,,미보유,XY BREAK 확장팩 BASE PACK 20th Anniversary,true,,0,이상해꽃 EX,SR,
FbtAZ6mMtnegNFVr4nNp,SV4a-324,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_324.png,,보유중,sv4a -「샤이니트레저 ex」,true,,0,,SSR,
FfJeDvXYmXUz8qPIHm3Q,SV9a-065,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_065.png,,보유중,sv9a -「열풍의 아레나」,true,,0,,AR,
FiR9dJO3mEAq1QbXMC2t,SV5M-083,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_083.png,,보유중,sv5M -「사이버저지」,true,,0,,AR,
Fij67yFSD3vOakUptX7k,SV5K-096,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_096.png,,미보유,sv5K -「와일드포스」,true,,0,비파,SAR,
FjIAACKBJgyfwWOqXJwY,SV7-112,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_112.png,,보유중,sv7 -「스텔라미라클」,true,,0,,AR,
FoNX1SmYdxZ6zS8AZdSz,M1S-072,https://mtg-kr.com/cardimage/poketcgM1S-072.png,,보유중,m1S -「메가 심포니아」,true,,0,,AR,
FvOVm2ff4lEOv5IIRiXw,MC-760,https://mtg-kr.com/cardimage/poketcgMC-760.png,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,true,,0,보스의 지령,없음,
FxSv3Wk0717dhwHQkRZ8,S12a-207,https://mtg-kr.com/cardimage/poketcgS12a-207.png,,보유중,s12a -「VSTAR 유니버스」,true,,0,파리스,AR,
FyYFBNr9b5LdabwelGkL,SM8b-214,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_214.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SSR,
GBYgVfUsFBFlmdtDmPBx,SV2D-096,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_096.png,,미보유,sv2D -「클레이버스트」,true,서포트,0,사구아로,SAR,
GBsSSRsffqGP6KYQv9oH,M2a-209,https://mtg-kr.com/cardimage/poketcgM2a-209.png,,보유중,m2a -「메가드림」,true,,0,,AR,
GDCCEyyQjZVuV1Va87XY,SV11B-139,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_139.png,,보유중,sv11B -「블랙볼트」,true,,0,,AR,
GDnpFE7da76hBb9d9TJ6,SV2P-080,https://mtg-kr.com/cardimage/poketcgSV2P-080.png,,보유중,sv2P -「스노해저드」,true,,0,꼬지모,AR,
GDxsqDBVFuiPXreCMj4H,S9a-073,https://mtg-kr.com/cardimage/poketcgS9a-073.png,,보유중,s9a -「배틀리전」,true,,0,부우부,CHR,
GFO80dVrLFmxe0wSmsIe,SV5M-099,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_099.png,,미보유,sv5M -「사이버저지」,true,,0,,UR,
GJCIG4xuNdLMSjFDmEfd,SM8b-158,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_158.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SR,
GR8dr4sjw3wAykhNZbOy,M2-086,https://mtg-kr.com/cardimage/poketcgM2-086.png,,보유중,m2 -「인페르노X」,true,,0,,AR,
GUegJoP95b7qu5Xg1u2r,M2a-246,https://mtg-kr.com/cardimage/poketcgM2a-246.png,,미보유,m2a -「메가드림」,true,,0,메가망나뇽 ex,SAR,
GYLLgOxfWUooj0Y00Hpx,SV11B-119,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_119.png,,보유중,sv11B -「블랙볼트」,true,,0,,AR,
GYiY9j7vjjcMFXEHrfkf,S10a-086,https://mtg-kr.com/cardimage/poketcgS10a-086.png,,미보유,s10a -「다크판타스마」,true,,0,,,
GZWi2E7bdq9HXcYHg4R0,SV11W-134,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_134.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
GdxuDBPBI57Uchy5pepM,MC-754,https://mtg-kr.com/cardimage/poketcgMC-754.png,,보유중,MC - MEGA「스타트 덱 100 배틀컬렉션」,true,,0,,기타 AR,
GeDHTRRBqNvHQbZAlPpb,SV11B-089,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_089.png,,보유중,sv11B -「블랙볼트」,true,,0,야나프,AR,
GfgzoEC9tUkAzvDFEqPx,S8b-216,https://mtg-kr.com/cardimage/poketcgS8b-216.png,,미보유,s8b -「VMAX 클라이맥스」,true,,0,번치코 V,CSR,
GiHFdW0qqW6oEWKrGhtT,SV2P-076,https://mtg-kr.com/cardimage/poketcgSV2P-076.png,,보유중,sv2P -「스노해저드」,true,,0,드니꽁,AR,
GjMws6sPVh5K8ujIKVgw,M1L-077,https://mtg-kr.com/cardimage/poketcgM1L-077.png,,미보유,m1L -「메가 브레이브」,true,,0,,SR,
GjN8CQdheCgrkz7WddGT,SV7a-069,https://mtg-kr.com/cardimage/poketcgSV7a-069.png,,보유중,sv7a -「낙원드래고나」,true,,0,우락고래,AR,
GkL3xhybI9NQUupWI9CP,SV11W-125,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_125.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
GoH27IdRdEOoNtLrElXW,S8b-274,https://mtg-kr.com/cardimage/poketcgS8b-274.png,,미보유,s8b -「VMAX 클라이맥스」,true,서포트,0,저지맨,SR,
GoVwV8raZRvI1qw3G4et,S9-108,https://mtg-kr.com/cardimage/poketcgS9-108.png,,미보유,s9 -「스타버스」,true,,0,,SR,
GpLAEh70sNVl8n5hVAXj,SV6a-079,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_079.png,,미보유,sv6a -「나이트원더러」,true,,0,,SR,
Gpy5qQbe65sT76jEN3S7,SV11B-160,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_160.png,,미보유,sv11B -「블랙볼트」,true,,0,,SR,
GqSZrkUlRw873WOIR6Sf,SV7a-068,https://mtg-kr.com/cardimage/poketcgSV7a-068.png,,보유중,sv7a -「낙원드래고나」,true,,0,치갈기,AR,
Gqk0x5bBJxTQ301dHHFq,SV11W-164,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_164.png,,미보유,sv11W -「화이트플레어」,true,,0,,SR,
GukY4oPJ2OS643OSsrd1,SV3a-079,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_079.png,,미보유,sv3a -「레이징서프」,true,,0,,SR,
GwAs6xvFapDVM7Z6cqH8,S8b-275,https://mtg-kr.com/cardimage/poketcgS8b-275.png,,미보유,s8b -「VMAX 클라이맥스」,true,서포트,0,채두,SR,
H18sElKk1zMub1OgP8Pt,M2a-231,https://mtg-kr.com/cardimage/poketcgM2a-231.png,,미보유,m2a -「메가드림」,true,,0,,MA,
H1EswDPQIjQkDLpU24TY,SV8-125,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_125.png,,미보유,sv8 -「초전브레이커」,true,,0,,SR,
H4ohHPTwDVVlrP2rNPhF,S11a-088,https://mtg-kr.com/cardimage/poketcgS11a-088.png,,미보유,s11a -「백열의 아르카나」,true,,0,,HR,
H5ETJKCr3zxxSeqI8cTF,SV1S-085,https://mtg-kr.com/cardimage/poketcgSV1S-085.png,,보유중,sv1S -「스칼렛 ex」,true,,0,쫀도기,AR,
H6QunQUHznpkrO53ZZQu,SV4M-072,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_072.png,,보유중,sv4M -「미래의 일섬」,true,,0,,AR,
HAHXgFW7R4SglM7N69rl,SV11B-137,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_137.png,,보유중,sv11B -「블랙볼트」,true,,0,,AR,
HFd1cPwXMfzyc2KqONKU,SV11B-145,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_145.png,,보유중,sv11B -「블랙볼트」,true,,0,,AR,
HGjYR5Zv7HzUp5YiCGDs,SV11W-110,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_110.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
HHWWVZz6Ya7eLp7eHm0T,SV11W-144,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_144.png,,보유중,sv11W -「화이트플레어」,true,,0,철시드,AR,
HHnZnAU8ysmUQKAOj2Cx,S8b-220,https://mtg-kr.com/cardimage/poketcgS8b-220.png,,미보유,s8b -「VMAX 클라이맥스」,true,,0,백마 버드렉스 V,CSR,
HHsd6QEWDIcgV0IVeVHy,S12a-261,https://mtg-kr.com/cardimage/poketcgS12a-261.png,,보유중,s12a -「VSTAR 유니버스」,true,,0,기라티나 Vstar,UR,
HJ2HokZNinWIUsjeLQ0m,SV3-135,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png,,미보유,sv3 - 「흑염의 지배자」,true,,0,부르르릉 ex,SAR,
HKi8gnLZFKjF3vfQjKXb,SV11B-159,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_159.png,,미보유,sv11B -「블랙볼트」,true,,0,,SR,
HKpTXH0lYTRBkZVYo8o1,M1S-079,https://mtg-kr.com/cardimage/poketcgM1S-079.png,,미보유,m1S -「메가 심포니아」,true,,0,,SR,
HO36mqbSFFxrJBhBQnzl,SV7-124,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_124.png,,미보유,sv7 -「스텔라미라클」,true,,0,,SR,
HOhkYZ0kWZtwVRYhdaCt,M1S-090,https://mtg-kr.com/cardimage/poketcgM1S-090.png,,미보유,m1S -「메가 심포니아」,true,,0,민진의 헤아림,SAR,
HVrjzmsrRULyv5pTjXcy,S12a-225,https://mtg-kr.com/cardimage/poketcgS12a-225.png,,보유중,s12a -「VSTAR 유니버스」,true,,0,자시안 V,SAR,
HXaUmKrc6Nu8iKIVUVHq,SV8a-215,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_215.png,,미보유,sv8a -「테라스탈 페스타 ex」,true,,0,모래털가죽 ex,SAR,
HaL7CKEYu6ejAtXyf06U,S12a-218,https://mtg-kr.com/cardimage/poketcgS12a-218.png,,보유중,s12a -「VSTAR 유니버스」,true,,0,라이코 V,SAR,
HaYqUgJPhwEPbCQOadfC,SV9a-073,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_073.png,,보유중,sv9a -「열풍의 아레나」,true,,0,,AR,
HbKaHvyS9yzoyDzJ73ti,M1L-071,https://mtg-kr.com/cardimage/poketcgM1L-071.png,,보유중,m1L -「메가 브레이브」,true,,0,,AR,
HbcjpB2LjLoh3cuWK2Si,SV10-103,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_103.png,,보유중,sv10 -「로켓단의 영광」,true,,0,,AR,
HcvODJ0AE5RnOnfQzioJ,SV5M-078,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_078.png,,보유중,sv5M -「사이버저지」,true,,0,,AR,
He3BUCfnMH3KeO0km6CM,SV7-127,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_127.png,,미보유,sv7 -「스텔라미라클」,true,,0,과미드라 ex,SAR,
Hirk7snXnRdZBZ4dvHYd,SV9-113,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_113.png,,미보유,sv9 -「배틀파트너즈」,true,,0,,SR,
HpHQcRin8ltPf6m9lfZp,S9-105,https://mtg-kr.com/cardimage/poketcgS9-105.png,,미보유,s9 -「스타버스」,true,,0,네오라이트 V,SR,
HsWqo0O0FWjZhqh95kBG,S10a-088,https://mtg-kr.com/cardimage/poketcgS10a-088.png,,미보유,s10a -「다크판타스마」,true,,0,러브로스 V,CSR,
Ht5nv18HcFuf7NIMDh37,M1L-083,https://mtg-kr.com/cardimage/poketcgM1L-083.png,,미보유,m1L -「메가 브레이브」,true,,0,,SR,
HvmjKn3tLhnfVVnzR0dN,SV2a-183,https://mtg-kr.com/cardimage/poketcgSV2a-183.png,,보유중,sv2a -「포켓몬 카드 151」,true,,0,뮤츠,AR,150
Hw3dnZHtI3tOFBvWTZjg,S10a-089,https://mtg-kr.com/cardimage/poketcgS10a-089.png,,미보유,s10a -「다크판타스마」,true,,0,엘레이드 V,CSR,
HwuDSDbSANQuhbdtHSrv,SV11W-089,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_089.png,,보유중,sv11W -「화이트플레어」,true,,0,,AR,
Hx22hZfVAj3Jg9OmpiB4,S11-120,https://mtg-kr.com/cardimage/poketcgS11-120.png,,미보유,s11 -「로스트어비스」,true,,0,,HR,
HxBNenVsSlBp4eFEGNP7,SV2a-173,https://mtg-kr.com/cardimage/poketcgSV2a-173.png,,보유중,sv2a -「포켓몬 카드 151」,true,,0,피카츄,AR,
Hyr9bNdmcCehBMvel1mC,SV6a-085,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_085.png,,미보유,sv6a -「나이트원더러」,true,,0,,SR,
I0tP4yRn4zbHyKmABBL7,SV4M-079,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_079.png,,미보유,sv4M -「미래의 일섬」,true,,0,,SR,
I5j2FAGpJEySnTNPEvQl,M1S-073,https://mtg-kr.com/cardimage/poketcgM1S-073.png,,보유중,m1S -「메가 심포니아」,true,,0,,AR,
I63zCJPjVXMXyJwIUmg4,SV1V-095,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_095.png,,미보유,sv1V -「바이올렛 ex」,true,,0,,SR,
I7XtH9Lr1QF4LU9kNpbl,S9a-085,https://mtg-kr.com/cardimage/poketcgS9a-085.png,,미보유,s9a -「배틀리전」,true,,0,,HR,
ICB2HmuBEGV0gul8dPmg,M2-084,https://mtg-kr.com/cardimage/poketcgM2-084.png,,보유중,m2 -「인페르노X」,true,,0,,AR,
IGCzg80d0YZ22CSbAYlY,SV10-104,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_104.png,,보유중,sv10 -「로켓단의 영광」,true,,0,,AR,
IJ5uuyZNMyuHcAzHZYYB,SV2P-085,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_085.png,,미보유,sv2P -「스노해저드」,true,,0,,SR,
INmg7DNNagJlkcKQAEmY,S8b-199,https://mtg-kr.com/cardimage/poketcgS8b-199.png,,보유중,s8b -「VMAX 클라이맥스」,true,,0,,CHR,
IRylBYVLamWLTKeJQLYm,SV8-137,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_137.png,,미보유,sv8 -「초전브레이커」,true,,0,,UR,
IUlHBhCoWjOMWsl85nae,SV3a-092,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_092.png,,미보유,sv3a -「레이징서프」,true,,0,,UR,
IYgFz5GXfMpOJiVb4IIQ,SM8b-228,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_228.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SSR,
IZaAvF8mVoNHFdFlmkJ9,SV4K-071,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_071.png,,보유중,sv4K -「고대의 포효」,true,,0,,AR,
IkBglWNhLQ4UbtSbUDz2,SV1V-101,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_101.png,,미보유,sv1V -「바이올렛 ex」,true,,0,트래피더 ex,SAR,
Im7nsR44Wiyjg13z8XzH,SV3-120,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_120.png,,보유중,sv3 - 「흑염의 지배자」,true,,0,,AR,
ImxdjWfDuyhg6OgVkzKK,SV2P-079,https://mtg-kr.com/cardimage/poketcgSV2P-079.png,,보유중,sv2P -「스노해저드」,true,,0,베라카스,AR,
Io0mct7Ed2Dtmak65zCa,SV5K-097,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_097.png,,미보유,sv5K -「와일드포스」,true,,0,유빈의 확신,SAR,
IrPwayUQHTr27XVcbdm2,SV3a-083,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_083.png,,미보유,sv3a -「레이징서프」,true,,0,,SR,
IrcbbBdepYzBS3LNSDzi,SV11B-099,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_099.png,,보유중,sv11B -「블랙볼트」,true,,0,불비달마,AR,
Isf1kZcUG6i4l7AK3JP4,SV5a-072,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_072.png,,보유중,sv5a -「크림슨헤이즈」,true,,0,,AR,
ItWPoFfL6hNNfFfF2bYX,SV3a-088,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_088.png,,미보유,sv3a -「레이징서프」,true,,0,칠리,SAR,
J0Dc7QlIfaenZGPgWPwU,SM6a-057,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_057.png,,미보유,sm6a -「드래곤스톰」,true,포켓몬,0,,SR,
J0rsYBqvWbamWe1X781K,SM6b-055,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_055.png,,미보유,sm6b -「챔피언로드」,true,포켓몬,0,,SR,
J1CCx75oUyd5gnHxKcK2,S8b-232,https://mtg-kr.com/cardimage/poketcgS8b-232.png,,보유중,s8b -「VMAX 클라이맥스」,true,,0,님피아 Vmax,CSR,
J3HjEIV44VVRlOGZ5NrP,SV5a-080,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_080.png,,미보유,sv5a -「크림슨헤이즈」,true,,0,,SR,
J4UjIbIRtPF24MjcKcht,SM11a-073,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_073.png,,미보유,sm11a -「리믹스바우트」,true,,0,오박사의 세팅,SR,
J7T5Tikx8cYEwHar2RxH,SM11b-058,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_058.png,,미보유,sm11b -「드림리그」,true,,0,따라큐,CHR,
JBESdu8g3LlFbiGno2OH,SM11b-059,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_059.png,,미보유,sm11b -「드림리그」,true,,0,몰드류,CHR,
JBHmTfVtNloB5qmmKBdH,M2-090,https://mtg-kr.com/cardimage/poketcgM2-090.png,,보유중,m2 -「인페르노X」,true,,0,,AR,
JBYFPN2TT8QV1LCIQWK6,SM8b-203,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_203.png,,미보유,sm8b -「울트라샤이니」,true,,0,,S,
JDVG7zwYzKbXksQOM17s,SV5K-073,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_073.png,,보유중,sv5K -「와일드포스」,true,,0,,AR,
JEAMOhwW6MYBJZDEoJCT,S8b-258,https://mtg-kr.com/cardimage/poketcgS8b-258.png,,미보유,s8b -「VMAX 클라이맥스」,true,서포트,0,,SR,
JFfUWkxlXbMEvFUgKtZG,S8b-208,https://mtg-kr.com/cardimage/poketcgS8b-208.png,,보유중,s8b -「VMAX 클라이맥스」,true,,0,,CHR,
JGBLGP86bRGR8MxXv1oh,SV7-125,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_125.png,,미보유,sv7 -「스텔라미라클」,true,,0,,SR,
JJnLZzQi4aqLjDXbjmt6,SV2D-073,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_073.png,,보유중,sv2D -「클레이버스트」,true,,0,,AR,
JKTDfSn9Gw2Vp9DGHrjK,SV4a-340,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_340.png,,보유중,sv4a -「샤이니트레저 ex」,true,,0,,AR,
JNVczCUxtkzU5B1PK7HT,SM8b-207,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_207.png,,미보유,sm8b -「울트라샤이니」,true,,0,,SSR,
JTb8IA2sLVMz3f1jjtOS,SV9-122,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_122.png,,미보유,sv9 -「배틀파트너즈」,true,,0,,SR,
JUGwxpBx6AgbjqwUsyZ8,SV6a-093,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_093.png,,미보유,sv6a -「나이트원더러」,true,,0,,UR,
JUHSQXB4wcS65NLAS4OA,SV7-108,https://mtg-kr.com/cardimage/poketcgSV7-108.png,,보유중,sv7 -「스텔라미라클」,true,,0,파쪼옥,AR,
